set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
cGMP-PKG signaling pathway,0.24152990521766426,47/71,NPPC;ADRA1D;ATP2A1;ATP1A3;PIK3CG;TRPC6;IRS1;GNAI3;RAF1;PDE3B;BAD;NPPA;KCNMB4;INS;GNAI1;ADRB2;CALML6;ADRB3;ATP1B2;CACNA1F;CREB3;PPIF;MAP2K2;GATA4;CREB3L4;BDKRB2;ATP1A2;ADRA2C;RGS2;ITPR3;MYLK2;ADRA2B;ADRA1A;NPPB;KCNMB3;PDE2A;PPP3CC;CALML4;SLC25A31;MAP2K1;ATP1A1;ADRB1;AKT3;ATP1B3;CREB3L1;ADCY4;NFATC4,0.3879827139386903,48/71,NPPC;GUCY1A2;ATP2A1;SLC25A4;ATP1A3;PIK3CG;TRPC6;IRS1;GNAI3;RAF1;PDE3B;BAD;NPPA;KCNMB4;INS;GNAI1;ADRB2;CALML6;ATP1B2;PPIF;MAP2K2;GATA4;CREB3L4;BDKRB2;ATP1A2;ADRA2C;RGS2;ITPR3;PDE3A;MYLK2;ADRA2B;MYL9;NPPB;GNAQ;ITPR2;MEF2B;KCNMB3;PDE2A;PPP3CC;MAP2K1;ATP1A1;ADRB1;AKT3;ATP1B3;OPRD1;ADCY4;NFATC4;PLCB3,71
TNF signaling pathway,0.24192564301937416,33/49,MMP9;BIRC2;RIPK3;MAP3K14;CCL2;DNM1L;RIPK1;IRF1;CREB3;MAPK11;TNFRSF1B;ICAM1;EDN1;CREB3L4;TRAF2;JAG1;CCL20;MAP3K5;SELE;CCL5;MAP2K6;FOS;MMP14;BCL3;NFKBIA;MAP2K4;MAP2K1;AKT3;MAP3K8;CREB3L1;NOD2;TNFRSF1A;RPS6KA4,0.3266233050600015,34/49,MMP9;BIRC2;RIPK3;MAP3K14;CCL2;DNM1L;RIPK1;IRF1;MAPK11;TNFRSF1B;ICAM1;EDN1;CREB3L4;TRAF2;JAG1;IKBKG;MAP3K5;LTA;SELE;CCL5;MAP2K6;FOS;BAG4;MMP14;PIK3CB;BCL3;NFKBIA;MAP2K4;MAP2K1;AKT3;MAP3K8;NOD2;TNFRSF1A;RPS6KA4,49
AMPK signaling pathway,0.24192564301937416,33/49,PRKAA1;PFKM;GYS1;IRS1;LIPE;PRKAG1;FBP2;TSC1;RPS6KB2;INS;RAB2A;FASN;CREB3;CREB3L4;PPP2R5B;ADRA1A;PFKFB4;PPP2R5E;FBP1;PPP2R2B;EIF4EBP1;CPT1C;PPP2R2A;EEF2;RAB11B;AKT3;PPP2R3B;LEPR;CREB3L1;CAB39;PRKAB1;LEP;CCNA2,0.6743045312963056,31/49,PRKAA1;PFKM;GYS1;IRS1;LIPE;PRKAG1;FBP2;TSC1;INS;RAB2A;FASN;PFKP;PFKFB1;CREB3L4;PPP2R5B;PFKFB4;PPP2R5E;PPP2R2B;G6PC3;EIF4EBP1;CPT1C;PIK3CB;PPP2R2A;EEF2;AKT3;PPP2R3B;LEPR;CAB39;PRKAB1;LEP;CCNA2,49
Thyroid hormone synthesis,0.24569119159425915,24/35,ATP1A3;SLC5A5;DUOX1;DUOXA2;ATP1B2;CREB3;GPX6;GPX5;CREB3L4;ATP1A2;TG;PDIA4;ITPR3;TPO;PRKCG;TTF1;TTR;GSR;ATP1A1;GPX2;ATP1B3;CREB3L1;GPX3;ADCY4,0.04422095373279035,28/35,ATP1A3;SLC5A5;DUOX1;DUOXA2;LRP2;ATP1B2;GPX6;CREB3L4;ATP1A2;TG;GPX1;PDIA4;ASGR2;ITPR3;TPO;PRKCG;TTF1;TTR;GNAQ;ITPR2;GSR;ATP1A1;GPX2;ATP1B3;GPX3;ADCY4;TSHB;PLCB3,35
Glycosaminoglycan biosynthesis,0.24569119159425915,24/35,B4GALT7;HS3ST5;B3GNT2;B3GAT3;B4GALT1;B3GALT6;EXTL1;CHST12;UST;B4GALT3;EXT1;CHST11;EXTL2;DSE;NDST2;CHST6;B4GALT4;NDST3;NDST4;CHST13;NDST1;HS3ST2;CHPF;XYLT2,0.6866961478537131,22/35,B4GALT7;HS3ST5;B3GNT2;B3GAT3;B3GNT7;B4GALT1;GLCE;B3GALT6;EXTL1;CHST12;UST;B4GALT3;ST3GAL2;EXTL2;DSE;NDST2;CHST6;B4GALT4;NDST3;NDST4;HS3ST2;XYLT2,35
Small cell lung cancer,0.24569119159425915,24/35,RXRB;LAMB1;CCNE1;E2F3;LAMB4;TRAF2;LAMB2;CCNE2;LAMA3;E2F1;COL4A4;LAMA2;DDB2;COL4A5;GADD45G;LAMC3;CKS2;ITGA6;ZBTB17;GADD45A;NFKBIA;COL4A2;AKT3;BIRC2,0.17181132739668623,26/35,RXRG;RXRB;CCNE1;E2F3;LAMA5;COL4A3;LAMB4;TRAF2;LAMB2;IKBKG;LAMA3;E2F1;COL4A4;LAMA2;DDB2;GADD45G;LAMC3;CKS2;ITGA6;PIK3CB;ZBTB17;GADD45A;NFKBIA;COL4A2;AKT3;BIRC2,35
Alzheimer disease,0.24595725249329337,103/160,DKK1;RTN4;TUBA8;COX6B1;IDE;TUBB8;SNCA;PSMB4;FZD3;COX8A;CALML6;COX7C;ARAF;BRAF;NDUFA8;SDHB;FZD10;KIF5A;NDUFA4L2;NDUFA7;NDUFB3;PSMB3;APH1B;COX7A1;FRAT1;PSENEN;IRS1;CAPN1;NDUFA11;PIK3R4;GAPDH;PPIF;COX7B2;PSMA2;COX7A2;PSMD4;MAP3K5;FZD8;ATF6;NDUFS6;NDUFB8;LRP5;TUBA3C;PSMD8;NDUFB1;PSMD7;COX7B;CALML4;TUBA1A;PSMD11;PSMD14;ATP2A1;KIF5B;NDUFB5;INS;CACNA1F;UQCRC1;GPR83;FZD9;TUBAL3;PSMA4;CAPN2;PIK3C3;NDUFS8;RYR3;WNT5B;PSMD6;FRAT2;SLC25A31;AKT3;WNT5A;COX6C;TNFRSF1A;DDIT3;PSMD2;RB1CC1;NCSTN;NDUFS3;RAF1;NDUFA13;NDUFC1;BAD;LPL;UQCRC2;NDUFAB1;MAP2K2;PSMC5;TRAF2;UQCRQ;ITPR3;NDUFB11;COX5B;NDUFA3;TUBB2A;ULK2;NDUFB10;CDK5R1;PPP3CC;CYC1;MAP2K1;FZD2;PSMA5;PSMC3,0.00012355910002705107,126/160,SLC25A4;DKK1;RTN4;TUBA8;COX6A1;COX4I2;COX6B1;IDE;ADAM10;TUBB8;SNCA;PSMB4;DKK4;TUBA1B;COX8A;CALML6;COX7C;PSMB6;ARAF;BRAF;NDUFA8;SDHB;KIF5A;NDUFA4L2;NOX1;NDUFA7;GNAQ;NDUFA12;WNT8A;PIK3CB;NDUFB3;PSMB3;APH1B;COX7A1;FRAT1;NDUFB2;CHRM1;PSENEN;KLC3;IRS1;CAPN1;PSMA8;NDUFA11;WNT3A;PIK3R4;WNT8B;GAPDH;PPIF;PSMA2;WNT9A;COX7A2;PSMD4;MAP3K5;NDUFV2;FZD8;ATF6;NDUFS6;ITPR2;NDUFB8;LRP5;TUBA3C;PSMD8;NDUFB1;PSMD7;COX7B;TUBA1A;PSMD11;PSMD14;ATP2A1;WNT10B;NDUFB5;INS;NRAS;UQCRC1;GPR83;FZD9;WNT2B;PSMA4;CAPN2;COX6A2;NDUFS8;RYR3;WNT5B;PSMD6;NDUFB4;FRAT2;AKT3;WNT5A;COX6C;TNFRSF1A;PSMD2;RB1CC1;WNT7A;CSNK1A1L;NCSTN;NDUFS3;RAF1;NDUFA13;NDUFC1;BAD;LPL;EIF2AK2;UQCRC2;NDUFAB1;MAP2K2;PSMC5;TRAF2;NRBF2;UQCRQ;ITPR3;WIPI1;NDUFB11;COX5B;NDUFA3;NDUFS5;TUBB2A;ULK2;NDUFB10;CDK5R1;PPP3CC;CYC1;MAP2K1;FZD2;PSMA5;PSMC3;PLCB3,160
Aldosterone synthesis and secretion,0.25006437036856927,31/46,ATP1A3;DAGLA;ATF1;LIPE;DAGLB;NPPA;HSD3B2;CAMK2D;CALML6;CYP11B2;AGT;ATP1B2;MC2R;CACNA1F;CREB3;CREB3L4;ATP1A2;CAMK1D;CAMK4;ITPR3;CYP21A2;PRKCG;NR4A2;PDE2A;CALML4;CYP11A1;ATP1A1;ATP1B3;CREB3L1;ADCY4;CACNA1G,0.684103607912563,29/46,ATP1A3;DAGLA;ATF1;LIPE;DAGLB;NPPA;HSD3B2;CAMK2D;CALML6;CYP11B2;AGT;ATP1B2;MC2R;CREB3L4;ATP1A2;CACNA1G;CAMK1D;ITPR3;CYP21A2;PRKCG;NR4A2;GNAQ;ITPR2;PDE2A;KCNK9;ATP1A1;ATP1B3;ADCY4;PLCB3,46
Cellular senescence,0.2506371386356937,38/57,CAPN1;RAF1;LIN54;TSC1;CALML6;CCNE1;CCNB2;CCNB3;E2F3;MAPK11;RASSF5;RAD1;MAP2K2;GATA4;HIPK1;CCNE2;MYBL2;E2F1;ITPR3;RRAS2;CAPN2;ZFP36L2;LIN37;MAP2K6;HUS1;GADD45G;SQSTM1;EIF4EBP1;PPP3CC;GADD45A;CALML4;SLC25A31;ATR;MAP2K1;AKT3;CHEK1;NFATC4;CCNA2,0.26184810998231783,40/57,SLC25A4;CAPN1;RAF1;LIN54;TSC1;CALML6;CCNE1;CCNB2;NRAS;CCNB3;E2F3;MAPK11;RASSF5;RAD1;MAP2K2;GATA4;MYBL2;E2F1;ITPR3;RRAS2;CAPN2;ZFP36L2;TGFB1;LIN37;MAP2K6;HUS1;GADD45G;SQSTM1;EIF4EBP1;ITPR2;PPP3CC;PIK3CB;GADD45A;ATR;MAP2K1;AKT3;CHEK1;TRAF3IP2;NFATC4;CCNA2,57
Fructose and mannose metabolism,0.2518163102918671,11/15,KHK;PFKM;FBP2;PMM1;ALDOC;PMM2;PFKFB4;FBP1;TPI1;GMDS;FPGT,0.17729646396125634,12/15,PFKM;FBP2;PMM1;PFKP;ALDOC;PMM2;PFKFB1;PFKFB4;TPI1;GMDS;FPGT;AKR1B1,15
Inositol phosphate metabolism,0.25406299954771133,22/32,MIOX;PI4K2B;PIK3CG;MTMR7;PLCD4;PIK3C2A;SACM1L;PLCG2;MTMR3;INPPL1;IMPA2;PIK3C3;PIP5KL1;IPMK;PIP5K1B;ITPKB;PIK3C2B;INPP4A;ALDH6A1;TPI1;MINPP1;FIG4,0.16467089787054384,24/32,CDIPT;PLCZ1;PI4K2B;PIK3CG;MTMR8;MTMR7;PLCD4;PIK3C2A;SACM1L;PLCG2;MTMR3;INPPL1;IMPA2;PIP5KL1;PIP5K1B;PIK3CB;ITPKB;PIK3C2B;INPP4A;PLCD3;TPI1;MINPP1;FIG4;PLCB3,32
Leishmaniasis,0.26292649887933894,20/29,IL12A;NCF4;IFNGR1;HLA-DRB3;JAK2;HLA-DOB;ITGA4;MAPK11;EEF1A2;IFNGR2;FCGR2A;TLR2;MARCKSL1;HLA-DRB4;CYBA;FOS;NFKBIA;HLA-DRB1;ITGAM;HLA-DMB,0.27283036913086595,21/29,IL12A;NCF4;IL10;IFNGR1;JAK2;HLA-DOB;ITGA4;IL12B;MAPK11;EEF1A2;IFNGR2;NFKBIB;TGFB1;MARCKSL1;HLA-DRB4;CYBA;FOS;NFKBIA;HLA-DRB1;ITGAM;HLA-DMB,29
ErbB signaling pathway,0.27234117614984865,18/26,RPS6KB2;BAD;CAMK2D;NCK1;PAK6;BRAF;PRKCG;PLCG2;ARAF;SHC3;MAP2K2;RAF1;NRG4;MAP2K4;MAP2K1;AKT3;NRG2;EIF4EBP1,0.5830020358873396,17/26,BAD;CAMK2D;PAK6;BRAF;PIK3CB;NRAS;PRKCG;PLCG2;ARAF;SHC3;MAP2K2;RAF1;MAP2K4;MAP2K1;AKT3;EIF4EBP1;EGF,26
Regulation of actin cytoskeleton,0.2748535151058575,51/78,DIAPH2;ARPC5;ARPC2;MYL2;NCKAP1L;RAF1;FGF10;ITGA8;SCIN;ITGB5;INS;ITGA4;LIMK1;RDX;ARAF;FGF3;MYL7;ITGB6;MAP2K2;GNG12;BDKRB2;IQGAP3;ITGB7;ITGAE;FGF6;PAK6;BRAF;PPP1R12C;NCKAP1;RRAS2;MYLK2;ARPC1B;IQGAP2;INSRR;FGFR2;FGF22;MYLPF;ITGA6;PIP5K1B;FGF17;ARPC3;DOCK1;IQGAP1;ITGAM;ITGA11;SLC9A1;MAP2K1;ITGA7;PFN3;ARPC5L;TMSB4Y,0.05458255942767329,58/78,DIAPH2;ARPC1A;ARPC2;CHRM1;FGF8;NCKAP1L;RAF1;FGF10;ITGA8;SCIN;ITGB5;INS;ITGA4;LIMK1;NRAS;RDX;ARAF;FGF3;MYL7;FGF4;ITGB6;MAP2K2;CHRM4;GNG12;BDKRB2;IQGAP3;ITGB7;PAK6;ITGA10;BRAF;PPP1R12C;NCKAP1;RRAS2;MYLK2;ARPC1B;IQGAP2;MYL9;INSRR;FGF21;FGFR2;FGF22;WASL;ITGA6;PIP5K1B;PIK3CB;FGF23;FGF17;ARPC3;DOCK1;IQGAP1;ITGAM;ITGA11;SLC9A1;MAP2K1;ITGA7;PFN3;ARPC5L;EGF,78
Progesterone-mediated oocyte maturation,0.2774765885333844,25/37,RPS6KA2;CDC23;GNAI3;RAF1;CDC16;PDE3B;INS;GNAI1;CCNB2;CCNB3;ARAF;MAPK11;KIF22;BRAF;ANAPC11;ANAPC10;ANAPC2;RPS6KA6;MAP2K1;AKT3;BUB1;CDC26;CPEB1;ADCY4;CCNA2,0.027695496971033205,30/37,ANAPC13;RPS6KA2;CDC23;GNAI3;CDC16;RAF1;PDE3B;INS;GNAI1;CCNB2;CCNB3;ARAF;MAPK11;STK10;KIF22;PGR;ANAPC4;BRAF;ANAPC11;ANAPC10;RPS6KA6;CDC27;PIK3CB;MAP2K1;AKT3;BUB1;CDC26;CPEB1;ADCY4;CCNA2,37
Amino sugar and nucleotide sugar metabolism,0.28783158422024424,23/34,UAP1;GNPDA1;UGP2;CYB5R2;CYB5R4;NANS;GMDS;PGM1;NPL;GALK1;PGM2;GNPDA2;NAGK;NANP;CMAS;UXS1;CYB5R3;FPGT;PMM1;CYB5R1;GPI;GCK;PMM2,0.11346016036084769,26/34,UAP1;GNPDA1;UGP2;CYB5R2;HEXA;CYB5R4;NANS;GMDS;NPL;GALK1;PGM2;GNPDA2;NAGK;CHIT1;CMAS;PGM3;CYB5R3;FPGT;AMDHD2;PMM1;CYB5R1;UAP1L1;RENBP;GPI;NANP;PMM2,34
Insulin secretion,0.29775897014434477,28/42,ATP1A3;CAMK2D;KCNMB4;PDX1;INS;ATP1B2;CACNA1F;CREB3;GIP;CREB3L4;ATP1A2;CCKAR;GPR119;ITPR3;PRKCG;KCNJ11;RAB3A;ADCYAP1;KCNMB3;ADCYAP1R1;TRPM4;KCNN3;RYR2;ATP1A1;ATP1B3;CREB3L1;ADCY4;GCK,0.9419508684776983,23/42,ATP1A3;GLP1R;CAMK2D;KCNMB4;INS;ATP1B2;GIP;CREB3L4;ATP1A2;ITPR3;PRKCG;KCNJ11;GNAQ;ADCYAP1;KCNMB3;TRPM4;KCNN3;RYR2;ATP1A1;ATP1B3;ADCY4;KCNN4;PLCB3,42
Ferroptosis,0.30470224267530366,12/17,ACSL5;TFRC;MAP1LC3C;CP;ACSL6;GCLM;ACSL4;SAT2;LPCAT3;SLC39A8;GSS;GPX4,0.2407983801417576,13/17,ACSL5;TFRC;MAP1LC3C;CP;ACSL6;GCLM;ACSL4;SAT2;LPCAT3;SLC39A8;GSS;GPX4;ATG7,17
NF-kappa B signaling pathway,0.3090520745499867,26/39,MAP3K14;CD40LG;TNFRSF1A;BLNK;CCL19;RIPK1;PLCG2;TNFSF13B;ICAM1;TRAF2;TNFSF14;BTK;PLAU;GADD45G;EDARADD;TICAM2;CARD11;SYK;GADD45A;PIAS4;RELB;NFKBIA;CCL4;PARP1;BIRC2;EDA2R,0.15096589376835612,29/39,MAP3K14;TNFRSF13C;CD40LG;TNFRSF1A;BLNK;CCL19;RIPK1;DDX58;PLCG2;TNFSF13B;LBP;ICAM1;TRAF2;IKBKG;TNFSF14;LTA;BTK;GADD45G;EDARADD;CCL21;CARD11;SYK;GADD45A;RELB;NFKBIA;CCL4;PARP1;BIRC2;EDA2R,39
Glioma,0.3109461249970621,19/28,RAF1;CAMK2D;CALML6;E2F3;SHC3;ARAF;PLCG2;MAP2K2;CAMK1D;BRAF;CAMK4;E2F1;PRKCG;DDB2;GADD45G;GADD45A;CALML4;MAP2K1;AKT3,0.31778988766601857,20/28,RAF1;CAMK2D;CALML6;NRAS;E2F3;SHC3;ARAF;PLCG2;MAP2K2;CAMK1D;BRAF;E2F1;PRKCG;DDB2;GADD45G;PIK3CB;GADD45A;MAP2K1;AKT3;EGF,28
mTOR signaling pathway,0.31236156636985046,43/66,EIF4E2;PRKAA1;RRAGA;IRS1;RPS6KA2;ATP6V1B1;ATP6V1D;RAF1;FNIP1;DEPDC5;TSC1;RPS6KB2;FZD3;INS;LPIN1;TELO2;ATP6V1G2;MAP2K2;FZD9;BRAF;LPIN3;TBC1D7;PRKCG;FZD10;ATP6V1G3;CAB39;FZD8;EIF4EBP1;RPS6KA6;WNT5B;ULK2;RNF152;RRAGD;LRP5;WDR24;ATP6V1B2;SGK1;MAP2K1;AKT3;ATP6V1E1;FZD2;WNT5A;TNFRSF1A,0.12333469625864724,48/66,EIF4E2;PRKAA1;WNT7A;IRS1;WNT10B;RPS6KA2;ATP6V1B1;ATP6V1D;RAF1;DEPDC5;TSC1;WNT3A;ATP6V1E2;INS;LPIN1;TELO2;NRAS;WNT8B;ATP6V1G2;MAP2K2;ATP6V1G1;ATP6V1F;WNT9A;FZD9;WNT2B;BRAF;LPIN3;TBC1D7;PRKCG;ATP6V1G3;CAB39;FZD8;EIF4EBP1;RPS6KA6;WNT5B;ULK2;RNF152;LRP5;WNT8A;PIK3CB;ATP6V1B2;SGK1;MAP2K1;AKT3;ATP6V1E1;FZD2;WNT5A;TNFRSF1A,66
Cell adhesion molecules,0.32293874198881317,41/63,SELPLG;LRRC4;CD40LG;HLA-DRB3;MPZ;VTCN1;HLA-DOB;ITGA8;ICAM3;NLGN2;CLDN10;CD8A;SDC2;ITGA4;CDH15;NCAM2;ICAM1;LRRC4B;CD2;VCAN;ITGB7;ICOS;CLDN2;NEGR1;NTNG2;SELE;CLDN23;CNTNAP1;CDH2;CD226;HLA-DRB4;PDCD1LG2;ITGA6;CLDN7;CD276;HLA-DRB1;ITGAM;LRRC4C;HLA-DMB;CD58;CLDN15,0.26452177820308687,44/63,CD274;SELPLG;LRRC4;CD40LG;CDH5;MPZ;VTCN1;HLA-DOB;ITGA8;NLGN2;CD8A;SDC2;ITGA4;SELL;CDH15;CD8B;CLDN6;SPN;NCAM2;CD4;ICAM1;LRRC4B;CD2;VCAN;ITGB7;ICOS;NEGR1;NTNG2;SELE;CLDN23;CNTNAP1;CD226;HLA-DRB4;PDCD1LG2;ITGA6;CLDN4;CD276;HLA-DRB1;ITGAM;LRRC4C;HLA-DMB;CD58;CLDN15;NEO1,63
Non-alcoholic fatty liver disease,0.324903623328433,46/71,PRKAA1;IRS1;NDUFS3;COX6B1;PRKAG1;TNFRSF1A;NDUFA13;NDUFA11;NDUFB5;NDUFC1;INS;COX8A;COX7C;UQCRC2;UQCRC1;MAPK11;NDUFAB1;COX7B2;TRAF2;COX7A1;MLXIPL;COX7A2;UQCRQ;NDUFA8;MAP3K5;SDHB;NDUFB11;COX5B;NDUFA4L2;NDUFA3;NDUFS8;NDUFA7;FOS;NDUFS6;NDUFB10;NDUFB8;NDUFB1;NDUFB3;COX7B;CYC1;AKT3;LEPR;COX6C;PRKAB1;LEP;DDIT3,0.017875456255369564,55/71,NDUFB2;PRKAA1;COX6A1;IRS1;NDUFS3;COX4I2;COX6B1;PRKAG1;TNFRSF1A;NDUFA13;NDUFA11;NDUFB5;NDUFC1;INS;COX8A;COX7C;UQCRC2;MAP3K11;UQCRC1;MAPK11;GSK3A;NDUFAB1;TRAF2;COX7A1;COX7A2;UQCRQ;NDUFA8;MAP3K5;SDHB;COX6A2;NDUFB11;TGFB1;NDUFV2;NDUFA4L2;COX5B;NDUFA3;NDUFS5;NDUFS8;NDUFA7;FOS;NDUFS6;NDUFA12;NDUFB4;NDUFB10;NDUFB8;PIK3CB;NDUFB1;NDUFB3;COX7B;CYC1;AKT3;LEPR;COX6C;PRKAB1;LEP,71
Tyrosine metabolism,0.3542955558684298,13/19,FAHD1;HGD;PNMT;DBH;FAH;ADH1C;TYRP1;TPO;ADH7;IL4I1;GSTZ1;AOC3;ALDH3A1,0.673563743069338,12/19,FAHD1;HGD;ALDH3B2;PNMT;DBH;ADH4;FAH;TPO;MAOA;GSTZ1;AOC3;ALDH3A1,19
Fluid shear stress and atherosclerosis,0.3714963561716815,33/51,MMP9;NPPC;PRKAA1;CCL2;SDC2;CALML6;MAPK11;GSTA2;EDN1;ICAM1;ARHGEF2;GSTA3;MAP3K5;SELE;NFE2L2;MAP2K6;GSTA4;BMPR1B;GSTA5;FOS;CYBA;SQSTM1;GSTO2;TXN2;GSTM2;CALML4;PIAS4;GPC1;MAP2K4;ASS1;AKT3;THBD;TNFRSF1A,0.2582645781754308,36/51,MMP9;NPPC;PRKAA1;CCL2;GSTM1;CDH5;GSTP1;SDC2;CALML6;MAPK11;GSTA2;EDN1;ICAM1;ARHGEF2;IKBKG;GSTA3;MAP3K5;SELE;NFE2L2;MAP2K6;NOX1;GSTA4;BMPR1B;CYBA;FOS;SQSTM1;GSTO2;PIK3CB;TXN2;GSTM2;GPC1;MAP2K4;ASS1;AKT3;THBD;TNFRSF1A,51
Notch signaling pathway,0.3811972664933105,16/24,JAG2;JAG1;HDAC1;NOTCH2;TLE1;NOTCH3;CTBP2;PSENEN;PTCRA;HEYL;NCSTN;HEY1;LFNG;NOTCH1;APH1B;SNW1,0.013960880090717677,21/24,DTX2;PSENEN;NCSTN;HEY1;JAG2;CTBP2;HEYL;NUMBL;DLL4;SNW1;JAG1;TLE1;NOTCH3;NOTCH1;MAML2;HDAC1;HDAC2;LFNG;MAML3;APH1B;NOTCH2,24
Oxytocin signaling pathway,0.3833960161508252,41/64,PRKAA1;KCNJ14;PIK3CG;CACNG4;GNAI3;PRKAG1;RAF1;KCNJ3;NPPA;CAMK2D;GNAI1;CALML6;CACNA1F;PLA2G4A;MAP2K2;CACNG1;CACNB4;CAMK1D;CACNG5;RGS2;CAMK4;PPP1R12C;ITPR3;MYLK2;PRKCG;FOS;RYR3;KCNJ6;PPP3CC;CACNG2;RYR2;CACNG6;CALML4;EEF2;CACNG3;CACNA2D4;MAP2K1;CACNG8;ADCY4;PRKAB1;NFATC4,0.10377405037212654,47/64,PRKAA1;GUCY1A2;KCNJ14;PIK3CG;CACNG4;GNAI3;PRKAG1;RAF1;KCNJ3;CD38;NPPA;CAMK2D;GNAI1;CALML6;PLA2G4F;NRAS;PLA2G4A;MAP2K2;KCNJ9;CACNG1;CACNB4;CAMK1D;CACNG5;RGS2;PPP1R12C;ITPR3;MYLK2;PRKCG;MYL9;FOS;GNAQ;ITPR2;RYR3;KCNJ6;PPP3CC;CACNG7;RYR2;CACNG2;CACNG6;EEF2;CACNG3;CACNA2D4;MAP2K1;ADCY4;PRKAB1;NFATC4;PLCB3,64
Vibrio cholerae infection,0.4004658246447619,14/21,SEC61A1;PDIA4;ATP6V0D1;ATP6V1B2;ATP6V1G2;ATP6V1B1;ATP6V1D;TCIRG1;TJP2;PLCG2;ATP6V1G3;ATP6V0E2;ATP6V1E1;ATP6V0A2,0.20686491073389857,16/21,SEC61A1;ATP6V1E2;PDIA4;ATP6V0D1;ATP6V1B2;ATP6V1G2;ATP6V1B1;ATP6V1D;TCIRG1;PLCG2;ATP6V1G3;ATP6V1G1;ATP6V1F;ATP6V0E2;ATP6V1E1;ATP6V0A2,21
Ovarian steroidogenesis,0.4004658246447619,14/21,CYP1A1;HSD3B2;INS;BMP15;CYP17A1;CYP2J2;CYP1B1;ACOT4;PLA2G4A;CYP11A1;ALOX5;ADCY4;FSHB;AKR1C3,0.36490260986174344,15/21,CYP1A1;HSD3B2;INS;BMP15;LHB;CYP17A1;PLA2G4F;CYP1B1;ACOT4;PLA2G4A;ALOX5;BMP6;ADCY4;AKR1C3;HSD17B2,21
Thyroid hormone signaling pathway,0.41361865027905015,32/50,SLC16A10;ATP2A1;PFKM;ATP1A3;SLCO1C1;RAF1;NCOA2;RXRB;BAD;PLCD4;MED12L;ATP1B2;MED4;PLCG2;MAP2K2;GATA4;SIN3A;TBC1D4;ATP1A2;NOTCH3;PRKCG;SLC16A2;NOTCH1;DIO1;HDAC1;MED12;SLC9A1;MAP2K1;ATP1A1;AKT3;ATP1B3;NOTCH2,0.01716475427972079,40/50,SLC16A10;PLCZ1;ATP2A1;RXRG;ATP1A3;PFKM;SLCO1C1;RAF1;MED30;NCOA2;RXRB;BAD;PLCD4;MED12L;ATP1B2;NRAS;PFKP;PLCG2;MAP2K2;GATA4;SIN3A;TBC1D4;ATP1A2;NOTCH3;PRKCG;SLC16A2;NOTCH1;DIO1;HDAC1;HDAC2;MED12;PIK3CB;SLC9A1;MAP2K1;ATP1A1;AKT3;ATP1B3;PLCD3;NOTCH2;PLCB3,50
C-type lectin receptor signaling pathway,0.41658383033179547,27/42,MAP3K14;IL12A;IKBKE;CLEC4E;CCL22;STAT2;RAF1;NLRP3;CALML6;IRF1;PLCG2;IRF9;MAPK11;EGR2;CCL17;ITPR3;RRAS2;PYCARD;PPP3CC;IL17D;BCL3;SYK;CALML4;RELB;NFKBIA;AKT3;NFATC4,0.25046684716842976,30/42,MAP3K14;IL12A;CLEC4E;CCL22;IL10;IKBKE;STAT2;RAF1;NLRP3;CALML6;IL12B;CLEC7A;NRAS;IRF1;PLCG2;IRF9;MAPK11;EGR2;IKBKG;ITPR3;RRAS2;ITPR2;PPP3CC;PIK3CB;BCL3;SYK;RELB;NFKBIA;AKT3;NFATC4,42
VEGF signaling pathway,0.4224301077508194,12/18,SPHK2;BAD;PPP3CC;SH2D2A;PLA2G4A;PRKCG;PLCG2;MAP2K1;MAPK11;MAP2K2;RAF1;AKT3,0.08104508635246624,15/18,SPHK2;BAD;PPP3CC;SH2D2A;PLA2G4F;PIK3CB;NRAS;PLA2G4A;PRKCG;PLCG2;MAP2K1;MAPK11;MAP2K2;RAF1;AKT3,18
Legionellosis,0.4224301077508194,12/18,HSPA1L;IL12A;TLR5;NLRC4;HSPA6;TLR2;HSF1;NFKBIA;PYCARD;ITGAM;EEF1A2;IL18,0.7354411747557171,11/18,HSPA1L;IL12A;IL12B;NLRC4;TLR5;HSPA6;NFKBIA;HSF1;ITGAM;EEF1A2;IL18,18
Mucin type O-glycan biosynthesis,0.4224301077508194,12/18,GALNT8;GALNT12;GALNT14;ST6GALNAC3;C1GALT1;ST6GALNAC4;GALNTL5;GALNT7;GALNT9;ST6GALNAC1;GALNT2;ST6GALNAC2,0.024628809169214696,16/18,ST3GAL2;GALNT8;GALNT12;ST6GALNAC3;GALNT14;GCNT3;ST6GALNAC4;GALNTL5;GALNT7;GCNT4;GALNT9;GALNT1;ST6GALNAC1;GALNT5;GALNT2;ST6GALNAC2,18
Collecting duct acid secretion,0.4224301077508194,12/18,CLCNKB;ATP6V0D1;ATP6V1B2;ATP6V1G2;ATP6V1B1;ATP6V1D;TCIRG1;ATP6V1G3;ATP6V0E2;ATP6V1E1;CA2;ATP6V0A2,0.08104508635246624,15/18,ATP6V1E2;CLCNKB;ATP6V0D1;ATP6V1B2;ATP6V1G2;ATP6V1B1;ATP6V1D;TCIRG1;ATP6V1G3;ATP6V0E2;ATP6V1G1;ATP6V1F;CA2;ATP6V1E1;ATP6V0A2,18
