set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
regulation of cytoskeleton organization (GO:0051493),0.2677808772087757,27/40,PHLDB1;RHOBTB1;RND3;RHOH;SORBS3;ARHGAP18;FZD10;TWF2;ODAM;GPM6B;BST1;IQGAP1;CORO2B;TAOK1;PFDN2;IQGAP2;S100A9;MAP6;TRAF3IP1;S100A8;CDK2AP2;RND2;IQGAP3;TPPP;RHOD;CAPN2;PRKAA1,0.8069492193422758,24/40,PHLDB1;RND3;RHOH;SORBS3;ARHGAP18;TWF2;ODAM;GPM6B;BST1;IQGAP1;CORO2B;TAOK1;PFDN2;IQGAP2;S100A9;MAP6;EPHA3;S100A8;CDK2AP2;RND2;IQGAP3;TPPP;CAPN2;PRKAA1,40
calcium ion homeostasis (GO:0055074),0.2678880773978398,34/51,ATP13A3;TRPV6;CCL19;CCL7;ATP2A1;CCL1;ATP2C1;ATP13A1;HTR2A;ATP13A5;TMTC2;SNCA;CALCB;EDN1;DMPK;SLC10A7;STIM2;RYR2;EDN2;ATP2C2;SLC24A4;CCL15;TFAP2B;SLC24A2;ATP6V1B1;STOML2;TNNI3;S100A14;STIM1;SLC30A1;CCL5;CYP27B1;WFS1;CALR,0.4787529590852823,34/51,ATP13A3;TRPV6;CCL19;CCL7;ATP2A1;CCL1;ATP2C1;ATP13A1;TMTC2;SNCA;CALCB;PKHD1;EDN1;DMPK;SLC10A7;STIM2;RYR2;EDN2;TRPV5;GCM2;CASR;SLC24A4;TFAP2B;SLC24A2;ATP6V1B1;STOML2;TNNI3;CTRC;STIM1;CCL5;CYP27B1;CDH5;WFS1;CALR,51
lipid transport (GO:0006869),0.2678880773978398,34/51,ABCA7;PLEKHA8;ATP8B1;FABP3;MTTP;ABCA3;ABCC3;TTPA;NCOA2;APOA5;TRIAP1;CETP;SLCO1C1;ABCB11;SCP2;ABCA8;ABCD1;SLCO2B1;UGCG;ABCG4;OSBPL5;SLC10A3;NPC2;ABCA6;APOA1;SLC27A3;ABCA10;ABCA4;PEX3;SLC27A5;SLCO2A1;SLCO1B1;ABCC11;ABCA2,0.10424047812742208,38/51,ABCA7;PITPNM1;PLEKHA8;FABP3;ATP8B1;MTTP;AKR1C4;ABCA3;ABCC3;TTPA;NCOA2;ABCG5;APOA5;TRIAP1;CETP;SLCO1C1;ABCB11;SLC10A4;SCP2;ABCA8;ABCD1;SLCO2B1;ABCA13;ABCA2;UGCG;ABCG4;OSBPL5;SLC10A3;NPC2;ABCA6;SLC27A3;ABCA10;ABCA4;SLCO2A1;SLCO1B1;ABCC11;SLC10A1;LBP,51
cholesterol transport (GO:0030301),0.27234117614984865,18/26,APOC2;LCAT;STX12;TSKU;APOA5;APOA2;ABCA7;CETP;MSR1;ABCG4;OSBPL5;VPS4A;SERAC1;NPC1;NPC2;ABCA8;APOA1;LIMA1,0.2674128761518146,19/26,APOC2;ABCA7;MSR1;NPC1;ABCG5;APOA5;LIPC;CETP;ABCA8;LIMA1;LCAT;ABCG4;OSBPL5;SOAT2;VPS4A;SERAC1;NPC2;STX12;TSKU,26
heart morphogenesis (GO:0003007),0.27234117614984865,18/26,MEGF8;MYBPC3;TCAP;BMP2;HEY1;ALPK2;HEYL;MYLK2;LEFTY1;TTN;EPHB4;NOTCH1;TGFBR3;SYNPO2L;TBX2;TBX1;RYR2;OLFM1,0.420143506438595,18/26,MEGF8;ISL1;TCAP;NKX2-5;HEY1;HEYL;MYLK2;LEFTY1;EPHB4;NOTCH1;ZFPM1;TGFBR3;SYNPO2L;FGF8;TBX2;TBX1;RYR2;OLFM1,26
cellular macromolecule catabolic process (GO:0044265),0.27234117614984865,18/26,IDE;PNPT1;SIAH2;RNASEH2B;SIDT2;RNASE6;RIPK1;DNASE1L3;SUPV3L1;DNASE1L2;FBXO2;NGLY1;RNASEH1;XRN2;RNASEH2A;FBXO6;HTRA2;FBXO17,0.14685020667524223,20/26,IDE;MAGEC2;SIDT2;RNASE6;FBXO2;SND1;HTRA2;FBXO17;PNPT1;SIAH2;RNASEH2B;RIPK1;DNASE1L3;SUPV3L1;DNASE1L2;RNASEH1;FBXO6;NGLY1;XRN2;RNASEH2A,26
Ras protein signal transduction (GO:0007265),0.27725397528383255,32/48,NCKAP1;NGFR;LIMK1;RIT2;RASGRP3;RHOH;EPS8;RAP2A;PLK2;CDH13;EPS8L3;ARHGDIG;SHC3;CDC42EP2;RGL2;RRAS2;ARHGAP4;WAS;PLEKHG5;ARHGAP29;EPS8L2;CCNA2;MAPK11;ROPN1B;CDC42EP1;HACE1;FARP2;USP8;TRIM28;RHOD;SHOC2;ARHGDIB,0.3642720751208329,33/48,NCKAP1;NGFR;LIMK1;RASGRP3;RHOH;EPS8;RAP2A;PLK2;CDH13;EPS8L3;ARHGDIG;SHC3;ARHGAP6;CDC42EP2;RGL2;RRAS2;ARHGAP4;WAS;NRAS;PLEKHG5;ARHGAP29;EPS8L2;CCNA2;MAPK11;CDC42EP1;HACE1;FARP2;USP8;TRIM28;BRAP;SHOC2;ARHGDIB;CTNNAL1,48
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),0.2823792708594543,16/23,CREB3L1;SNAI1;NDUFS3;INS;MMP9;HERPUD1;NDUFA13;SNAI2;NFE2L2;TMEM161A;CREB3;TXNDC12;PPIF;ARMC10;HTRA2;ARHGEF2,0.7487325581111965,14/23,SNAI1;NDUFS3;BCL2L2;INS;MMP9;HERPUD1;SOD2;NDUFA13;NFE2L2;TMEM161A;TXNDC12;PPIF;HTRA2;ARHGEF2,23
Fc-gamma receptor signaling pathway (GO:0038094),0.2823792708594543,16/23,NCKAP1;NCK1;PLD2;LIMK1;ARPC3;CD3G;DOCK1;ARPC5;SYK;NCKAP1L;HCK;FCGR2A;PLCG2;ARPC2;WAS;ARPC1B,0.2606375079639273,17/23,NCKAP1;PLD2;LIMK1;ARPC3;PLA2G6;CD3G;DOCK1;ARPC1A;SYK;WASL;NCKAP1L;HCK;PIK3CB;PLCG2;ARPC2;WAS;ARPC1B,23
chloride transmembrane transport (GO:1902476),0.2823792708594543,16/23,SLC12A5;CLCN3;SLC12A4;SLC12A6;GABRR1;GABRA5;GABRG3;GLRB;GABRA3;CLCN1;GLRA2;GABRA6;ANO3;SLC5A1;SLC12A8;GABRP,0.7487325581111965,14/23,SLC12A5;CLCN3;SLC12A4;SLC12A6;GABRR1;GABRA5;GLRB;GABRA3;CLCN1;GLRA2;ANO3;SLC5A1;SLC12A8;GABRP,23
cellular response to reactive oxygen species (GO:0034614),0.2823792708594543,16/23,ANKZF1;MMP9;RPS3;AKR1C3;RIPK1;ANXA1;CYP1B1;PRDX3;NFE2L2;PTPRK;FOS;RIPK3;PDK2;PPIF;MAP3K5;FXN,0.2606375079639273,17/23,ANKZF1;FER;MMP9;MPV17;RPS3;AKR1C3;RIPK1;ANXA1;CYP1B1;PRDX3;NFE2L2;FOS;RIPK3;PDK2;PPIF;MAP3K5;FXN,23
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),0.2823792708594543,16/23,NCKAP1;NCK1;PLD2;LIMK1;ARPC3;CD3G;DOCK1;ARPC5;SYK;NCKAP1L;HCK;FCGR2A;PLCG2;ARPC2;WAS;ARPC1B,0.2606375079639273,17/23,NCKAP1;PLD2;LIMK1;ARPC3;PLA2G6;CD3G;DOCK1;ARPC1A;SYK;WASL;NCKAP1L;HCK;PIK3CB;PLCG2;ARPC2;WAS;ARPC1B,23
regulation of protein catabolic process (GO:0042176),0.2871877682877959,30/45,IDE;RAB26;ODC1;INS;SERPINB12;TNFSF12;BARD1;EEF1A2;PIN1;PLK2;VPS28;WNT5A;NDUFA13;HECW1;FAM83D;SNX12;FAF1;OAZ2;WDR91;ASB11;SORL1;TIPARP;CHMP6;DTL;HACE1;PRKCG;EGLN2;SIRT2;SMURF2;WWP1,0.4881693811077428,30/45,IDE;RAB26;TRIM40;ODC1;INS;C4BPA;ATG7;TNFSF12;BARD1;EEF1A2;PIN1;PLK2;VPS28;WNT5A;GSK3A;NDUFA13;HECW1;FAM83D;SNX12;OAZ2;WDR91;SORL1;TIPARP;CHMP6;DTL;HACE1;PRKCG;NKD1;SIRT2;WWP1,45
positive regulation of T cell activation (GO:0050870),0.28783158422024424,23/34,CD276;NCK1;CCL19;CCR7;RHOH;ZMIZ1;IL7;CCL2;PYCARD;CD40LG;NOD2;ANXA1;PDCD1LG2;CD70;LEP;HLA-DMB;NCKAP1L;SIRPG;CCL5;TFRC;THY1;TNFSF4;IL23R,0.6031851094767251,22/34,CD276;CCL19;CCR7;RHOH;ZMIZ1;CD274;IL7;CCL2;CD40LG;IL23R;NOD2;IL12B;ANXA1;PDCD1LG2;LEP;HLA-DMB;TNFRSF13C;NCKAP1L;SIRPG;CCL5;TFRC;IL21,34
fatty acid catabolic process (GO:0009062),0.28783158422024424,23/34,HAO1;ACAD11;ABHD1;EHHADH;SLC27A2;FAAH;AIG1;PCCA;SCP2;PHYH;ABCD1;CROT;LPIN1;MCEE;ACADS;PECR;PEX13;CPT2;LPIN3;HAO2;MCAT;ILVBL;HACL1,0.7311830922410796,21/34,ACAD11;EHHADH;SLC27A2;MMAA;FAAH;AIG1;PCCA;SCP2;PHYH;ABCD1;CROT;LPIN1;ACADS;PECR;PEX13;CPT2;LPIN3;HAO2;MCAT;ILVBL;HACL1,34
regulation of autophagy (GO:0010506),0.28876319104200443,59/91,TRIM34;DNM1L;PIK3C2A;TRIML1;ATP6V1B2;ATP6V1E1;ATP6V0D1;CISD2;TMEM59;GPR137;HAX1;C9ORF72;WDR6;DAPK2;HTRA2;EEF1A2;WDR24;PLK2;ATP6V0E2;PRKAB1;BOK;RNF152;SREBF2;LEPR;WDR41;DEPDC5;DDIT3;SNX6;BAD;RRAGD;FBXL2;LAMP3;TP53INP1;ATF6;MTMR3;USP13;RRAGA;KIF25;RB1CC1;SVIP;LEP;ATP6V1D;ATP6V0A2;ATP6V1B1;CAPN1;TFEB;EIF4G1;ATP6V1G2;UBQLN2;VPS26A;GAPDH;ZC3H12A;GPR137B;DHRSX;PRKAG1;SIRT2;ZKSCAN3;CDK5R1;PRKAA1,0.6629214016630962,58/91,TRIM34;OSBPL7;IL10;PIK3C2A;DNM1L;MTMR8;ATP6V1B2;ATP6V1E1;ATP6V0D1;CISD2;TMEM59;GPR137;HAX1;C9ORF72;DAPK2;PIK3CB;HTRA2;EEF1A2;PLK2;ATP6V0E2;PRKAB1;BOK;RNF152;GSK3A;LEPR;DEPDC5;SNX6;BAD;FBXL2;ATP6V1G1;LAMP3;TP53INP1;ATF6;MTMR3;USP13;KIF25;RB1CC1;SVIP;LEP;ATP6V1D;ATP6V0A2;ATP6V1B1;CAPN1;TFEB;SMCR8;SH3GLB1;EIF4G1;ATP6V1G2;UBQLN2;GAPDH;ZC3H12A;GPR137B;DHRSX;PRKAG1;SIRT2;CDK5R1;PRKAA1;ATP6V1E2,91
regulation of exocytosis (GO:0017157),0.29312957151546887,14/20,RAB27B;RAB26;STXBP5;RAB3A;RAB15;SYT1;UNC13D;ANXA1;LGI3;EXPH5;CHMP6;RAB9A;IL1RAPL1;SNCA,0.4250945069256661,14/20,RAB27B;RAB26;STXBP5;RAB15;SYT1;UNC13D;ANXA1;LGI3;EXPH5;CHMP6;RAB3C;RAB9A;IL1RAPL1;SNCA,20
positive regulation of axonogenesis (GO:0050772),0.29312957151546887,14/20,PLXNA3;NGFR;LIMK1;METRN;POU4F2;SLIT2;ISLR2;SEMA4D;ZFYVE27;CHODL;TIAM2;TWF2;CDKL5;MAP6,0.04620898765992815,17/20,PLXNA3;NGFR;AMIGO1;LIMK1;POU4F2;SLIT2;ISLR2;SEMA4D;ZFYVE27;CHODL;RUFY3;TIAM2;TWF2;NGF;CDKL5;MAP6;PLXNB3,20
cardiac muscle tissue development (GO:0048738),0.2989454956435896,21/31,GATA6;MSC;CACNA1G;GATA5;TCAP;MYLK2;RBP4;TBX2;TTN;NOTCH1;TBX18;NPPA;SGCG;SGCZ;NOTCH2;BMP2;HEY1;GJA5;CBY1;NPPB;GATA4,0.19632449347578518,23/31,GATA6;MSC;CACNA1G;GATA5;TCAP;NKX2-5;MYLK2;NDUFV2;ZFPM1;RBP4;TBX2;MYOCD;NOTCH1;TBX18;NPPA;SGCG;SGCZ;NOTCH2;HEY1;GJA5;CBY1;NPPB;GATA4,31
regulation of actin filament polymerization (GO:0030833),0.2989454956435896,21/31,NCKAP1;NCK1;CCR7;ARFGEF1;HAX1;ARHGAP18;TWF2;HCLS1;BAIAP2L2;PYCARD;SLIT2;MYADM;CDC42EP2;BAIAP2L1;HCK;PFN3;NCKAP1L;CDC42EP1;FCHSD1;RASA1;ARHGAP28,0.3203664466822447,22/31,NCKAP1;FER;CCR7;ARFGEF1;HAX1;ARHGAP18;TWF2;HCLS1;BAIAP2L2;SLIT2;MYADM;CDC42EP2;BAIAP2L1;HCK;PFN3;NCKAP1L;CDC42EP1;CCL24;FCHSD1;RASA1;ARHGAP28;CCL21,31
G2/M transition of mitotic cell cycle (GO:0000086),0.2989454956435896,21/31,DYNC1H1;PPP2R2A;DCTN2;FBXL8;LCMT1;MELK;WEE1;CETN2;CCNB2;ABCB1;BRSK1;CCNH;TUBA1A;CDK7;CEP76;CCNA2;CEP135;TUBG1;PRKAR2B;FBXL3;CEP72,0.04855245055191316,25/31,DYNC1H1;PPP2R2A;DCTN2;CSNK1D;LCMT1;MELK;FBXL15;WEE1;CETN2;CCNB2;ABCB1;BRSK1;CCNH;TUBA1A;CDK7;CEP76;CCNA2;CEP135;TUBG1;PRKAR2B;FBXL3;CEP192;FBXL22;CEP72;CCDC57,31
innate immune response activating cell surface receptor signaling pathway (GO:0002220),0.3044557052003723,33/50,MUC16;PSMD8;ICAM3;PSMB10;PSMA4;PSMD4;TYROBP;PLCG2;PSMB3;MUC15;PSMC3;CLEC10A;PSMD11;RELB;PSMA5;MUC7;MUC4;PSMD14;RAF1;PSMB4;CLEC4A;PSMB8;CARD11;CLEC4E;PSMD2;PSMD7;MUCL1;PSME4;PSMA2;PSMC5;SYK;PSMD6;KLRC2,0.07006644898423452,38/50,MUC16;CLEC7A;PSMD8;PSMA4;PSMD4;PLCG2;PSMB3;MUC15;PSMB6;PSMC3;CLEC10A;PSMD11;RELB;PSMA5;MUC7;MUC4;PSMD14;PSME2;NRAS;CLEC4C;RAF1;PSMA8;IKBKG;PSMB4;CLEC4A;PSMB8;CARD11;CLEC4E;PSMD2;PSMD7;PSME4;PSMA2;PSMC5;SYK;FFAR2;PSMD6;PSME3;KLRC2,50
positive regulation of lymphocyte activation (GO:0051251),0.30470224267530366,12/17,IL12A;TLR9;FGF10;CCL2;PYCARD;SIRPG;THY1;TNFSF4;TYROBP;TNIP2;NOD2;NCKAP1L,0.7933938701095437,10/17,IL12A;TLR9;IL12B;SIRPG;FGF10;CCL2;CLEC7A;NOD2;TNIP2;NCKAP1L,17
aortic valve morphogenesis (GO:0003180),0.30470224267530366,12/17,SLIT3;SNAI1;HEY1;HEYL;SLIT2;NOTCH1;SNAI2;GATA5;GATA4;EMILIN1;NPPA;JAG1,0.10613564576880999,14/17,SLIT3;TGFB1;SNAI1;NKX2-5;HEY1;HEYL;SLIT2;DLL4;NOTCH1;GATA5;GATA4;EMILIN1;NPPA;JAG1,17
autophagy of mitochondrion (GO:0000422),0.30470224267530366,12/17,GABARAP;FUNDC2;CISD2;WDR45;RB1CC1;MAP1LC3C;SQSTM1;ULK2;ATG9A;PHB2;FUNDC1;CTSK,0.10613564576880999,14/17,GABARAP;FUNDC2;CISD2;WDR45;RB1CC1;MAP1LC3C;SQSTM1;ULK2;ATG7;WIPI1;ATG9A;PHB2;FUNDC1;CTSK,17
positive regulation of interleukin-12 production (GO:0032735),0.30470224267530366,12/17,TLR9;IL17A;CCL19;CCR7;CD40LG;TLR3;SYK;TLR2;TNFSF4;PLCG2;IL23R;MAPK11,0.6266566577586956,11/17,ISL1;TLR9;CCL19;CLEC7A;CCR7;CD40LG;SYK;PLCG2;IL23R;IL12B;MAPK11,17
regulation of osteoclast differentiation (GO:0045670),0.30470224267530366,12/17,MAFB;UBASH3B;GPR55;IL17A;POU4F2;GPR137;CARTPT;GPR137B;FSTL3;TLR3;IL23R;CAMK4,0.6266566577586956,11/17,MAFB;ZNF675;GPR55;UBASH3B;POU4F2;GPR137;CARTPT;GPR137B;FSTL3;IL23R;IL12B,17
actin filament bundle assembly (GO:0051017),0.30470224267530366,12/17,BAIAP2L2;PLS1;PLS3;BAIAP2L1;ESPN;MICAL1;EPS8;LCP1;SHROOM1;RHOD;CORO1B;LIMA1,0.4275416481959319,12/17,BAIAP2L2;PLS1;PLS3;BAIAP2L1;PDXP;ESPN;MICAL1;EPS8;LCP1;SHROOM1;CORO1B;LIMA1,17
DNA recombination (GO:0006310),0.30470224267530366,12/17,WRN;IGHMBP2;BLM;MSH2;THAP9;RECQL4;RPA1;RECQL5;SUPV3L1;RAD54B;ENDOG;XRCC2,0.007018340215379807,16/17,WRN;RAD21;IGHMBP2;BLM;MSH2;THAP9;HDAC10;RAD52;RPA1;RECQL5;SUPV3L1;RECQL4;RAD54B;ENDOG;RTEL1;XRCC2,17
positive regulation of response to stimulus (GO:0048584),0.30470224267530366,12/17,WNT5A;NSMCE1;CDKN2AIP;PLA2G1B;FXR2;ACOX2;EEF1E1;ABI3;ARG2;B2M;IFIH1;HOMER1,0.4275416481959319,12/17,WNT5A;NSMCE1;CDKN2AIP;FXR2;ACOX2;EEF1E1;ABI3;ARG2;B2M;IFIH1;DDX58;HOMER1,17
regulation of catecholamine secretion (GO:0050433),0.30470224267530366,12/17,CHRNA4;CHGA;SYT7;DTNBP1;SYT17;SYT10;SNCA;SYT13;SYT2;KCNA2;SYT4;SYT1,0.4275416481959319,12/17,CHRNA4;CHGA;SYT7;DTNBP1;SYT17;SYT10;SNCA;SYT13;SYT2;SYT8;SYT4;SYT1,17
regulation of actin cytoskeleton reorganization (GO:2000249),0.30470224267530366,12/17,BAIAP2L2;IQGAP2;NOTCH2;FES;BAIAP2L1;HAX1;CSF1R;ABI3;TEK;HCK;ARHGDIB;HCLS1,0.6266566577586956,11/17,BAIAP2L2;IQGAP2;NOTCH2;BAIAP2L1;HAX1;CSF1R;ABI3;TEK;HCK;ARHGDIB;HCLS1,17
aerobic electron transport chain (GO:0019646),0.3090520745499867,26/39,NDUFB5;NDUFS8;NDUFB8;CYC1;COX5B;NDUFA7;UQCRQ;NDUFS6;UQCRC2;NDUFA13;NDUFB3;COX8A;COX7C;NDUFB11;NDUFS3;COX6B1;UQCRC1;NDUFA8;NDUFC1;COX6C;NDUFA3;NDUFB1;NDUFB10;NDUFAB1;COX7B;NDUFA11,9.156230353919048e-05,36/39,NDUFB5;NDUFS8;COX6A1;NDUFB8;COX6A2;COX5B;NDUFA7;NDUFAF1;CYC1;UQCRQ;COX4I2;NDUFA12;COX10;NDUFS6;UQCRC2;NDUFA13;NDUFV2;NDUFB2;NDUFB3;COX8A;COX7C;NDUFB11;NDUFS3;COX6B1;UQCRC1;NDUFA8;NDUFC1;COX6C;NDUFA3;NDUFB1;NDUFB10;NDUFB4;NDUFAB1;NDUFS5;COX7B;NDUFA11,39
positive regulation of cellular metabolic process (GO:0031325),0.3090520745499867,26/39,DHRS4;INS;SCYL2;AGPAT1;PLA2G10;SNCA;FASN;CBR1;APOA5;AKR1C3;SLCO1C1;IL10RB;GREM1;NFKBIA;RIPK1;DCXR;APOA1;SELE;KLF4;EIF4G1;AGT;APOA2;GADD45A;CCL5;XDH;ZC3H12A,0.15096589376835612,29/39,EGF;DHRS4;WNT7A;INS;SCYL2;PLA2G10;SNCA;FASN;TGFB1;CBR1;APOA5;AKR1C3;SLCO1C1;IFNAR1;ACE2;IL10RB;GREM1;NFKBIA;RIPK1;DCXR;SELE;KLF4;EIF4G1;AGT;GADD45A;WNT3A;CCL5;XDH;ZC3H12A,39
protein targeting to membrane (GO:0006612),0.3090520745499867,26/39,ZDHHC6;VPS37C;VPS37B;AQP11;PARD3;ZDHHC24;PEX16;PEX14;PXMP2;ZDHHC12;ABCD1;RTP4;ZDHHC19;ZDHHC23;NACA2;SDCBP;ARL6;SEC61A1;YIF1B;PXMP4;VPS37D;SIL1;PEX3;PEX13;ZDHHC15;SSR1,0.24697463784523013,28/39,SRP14;VPS37C;PEX12;RTP3;VPS37B;MICALL1;AQP11;ZDHHC24;PEX16;PEX14;VPS37A;PXMP2;ZDHHC12;ABCD1;ZDHHC19;ZDHHC4;ZDHHC1;ZDHHC23;ZDHHC18;NACA2;SDCBP;ARL6;YIF1B;SEC61A1;PXMP4;VPS37D;PEX13;ZDHHC15,39
mitochondrial ATP synthesis coupled electron transport (GO:0042775),0.3090520745499867,26/39,NDUFB5;NDUFS8;NDUFB8;CYC1;COX5B;NDUFA7;UQCRQ;NDUFS6;UQCRC2;NDUFA13;NDUFB3;COX8A;COX7C;NDUFB11;NDUFS3;COX6B1;UQCRC1;NDUFA8;NDUFC1;COX6C;NDUFA3;NDUFB1;NDUFB10;NDUFAB1;COX7B;NDUFA11,9.156230353919048e-05,36/39,NDUFB5;NDUFS8;COX6A1;NDUFB8;COX6A2;COX5B;NDUFA7;NDUFAF1;CYC1;UQCRQ;COX4I2;NDUFA12;COX10;NDUFS6;UQCRC2;NDUFA13;NDUFV2;NDUFB2;NDUFB3;COX8A;COX7C;NDUFB11;NDUFS3;COX6B1;UQCRC1;NDUFA8;NDUFC1;COX6C;NDUFA3;NDUFB1;NDUFB10;NDUFB4;NDUFAB1;NDUFS5;COX7B;NDUFA11,39
regulation of establishment of planar polarity (GO:0090175),0.3090520745499867,26/39,PSMD8;PSMB10;SMURF2;PSMA4;PSMD4;PSMB3;FZD3;WNT5A;PRICKLE2;PSMC3;PSMD11;PSMA5;PSMD14;NPHP3;PSMB4;PSMB8;PSMD2;PSMD7;FZD2;PSME4;AP2S1;PSMA2;PSMC5;PSMD6;PRICKLE1;CELSR3,0.08273859350551448,30/39,WNT7A;PSMD8;PSMA4;PSMD4;PSMB3;WNT5A;PKHD1;AP2A1;PSMB6;PRICKLE2;PSMC3;PSMD11;PSMA5;PSMD14;PSME2;NPHP3;PSMA8;PSMB4;PSMB8;PSMD2;PSMD7;FZD2;PSME4;AP2S1;PSMA2;PSMC5;PSMD6;PSME3;PRICKLE1;CELSR3,39
RNA processing (GO:0006396),0.3091013810639829,38/58,APOBEC1;SF3B2;MRPL44;THOC1;SRPK1;PRPF6;AKAP8L;DDX23;PRPF3;LSM1;DKC1;SFPQ;RBMS1;USP39;FUS;SNRPG;SF3B4;LSM6;PIWIL2;RBM4;PRPF18;SF3B1;DHX8;ZCRB1;DHX15;FASTKD5;DHX16;ZRSR2;MAGOH;PRPF4;SNRPD3;TSEN54;NOVA1;RNASEL;XRN2;DDX20;ADARB2;ELAVL4,0.09653895224210361,43/58,SF3B2;MRPL44;RBMS2;SRPK1;PRPF6;THOC1;AKAP8L;BCAS2;DDX23;PRPF3;LSM1;DKC1;SFPQ;DUSP11;RBMS1;WT1;SF3A2;USP39;SNRPG;FUS;SF3B4;LSM6;PIWIL2;RBM4;PRPF18;SF3B1;DHX8;ZCRB1;DHX15;FASTKD5;DHX16;NOL9;MAGOH;PRPF4;SNRPD3;TSEN54;NOVA1;RNASEL;IVNS1ABP;XRN2;DDX20;ELAVL4;RNPC3,58
positive regulation of protein polymerization (GO:0032273),0.3109461249970621,19/28,NCKAP1;NCK1;CCR7;TPPP2;BAIAP2L2;FES;PYCARD;CDC42EP2;DRG1;BAIAP2L1;RPS3;HCK;NCKAP1L;CDK5R1;CDC42EP1;FCHSD1;NUMA1;TPPP;ARL2,0.47096861164199283,19/28,NCKAP1;FER;ARL2;CCR7;BAIAP2L2;CDC42EP2;DRG1;BAIAP2L1;RPS3;SLAIN2;HCK;NCKAP1L;CDK5R1;CDC42EP1;CCL24;FCHSD1;NUMA1;TPPP;CCL21,28
"DNA-templated transcription, initiation (GO:0006352)",0.31464215845318994,48/74,TAF1L;NAT14;SMARCA5;NR4A2;TFB2M;POLR2E;TFB1M;POLR3H;HDAC1;POLR2C;GTF2A2;TEAD4;GTF2B;GTF2H1;POLR1E;E2F3;POLR1C;GTF2F1;TAF12;CCNH;TAF10;NR4A3;GTF2H5;GTF2H4;RORB;CDK7;POLR2B;POLR2I;NR0B2;GTF2E2;NCOA6;POLR2G;NOTCH1;NPPA;RXRB;NOTCH2;TBX5;GTF2E1;NOTCH3;TAF7;ESRRA;POLR2J;GTF3C1;POLR2H;BRF2;POLR2F;TAF4;SNW1,0.019458888107238947,57/74,TAF1L;NAT14;SMARCA5;ERCC3;MAML3;NR4A2;TFB2M;PGR;POLR2E;TFB1M;RXRG;HDAC1;POLR2C;GTF2A2;TEAD4;GTF2B;GTF2H1;POLR1E;E2F3;POLR1C;GTF2F1;NR2F1;CCNH;TAF10;NR4A3;GTF2H5;RORB;CDK7;POLR2B;POLR2I;GTF2E2;NCOA6;POLR2G;TAF1B;HDAC10;NR2F6;NOTCH1;NPPA;RXRB;NRBF2;NOTCH2;NR2C2;TBX5;GTF2E1;TAF7;NOTCH3;MAML2;TEAD2;ESRRA;GTF2H3;POLR2J;GTF3C1;POLR2H;BRF2;POLR2F;TAF4;SNW1,74
regulation of small GTPase mediated signal transduction (GO:0051056),0.3156057445752531,31/47,RHOH;SQSTM1;PREX1;ARHGAP18;ABR;ARHGDIG;SLIT2;SRGAP1;ARHGEF16;ARHGAP22;ARHGAP4;RHOV;ARHGAP21;TAGAP;PLEKHG5;ARHGAP29;ARHGAP12;NUP62;TIAM2;ARHGAP9;ARHGAP25;DEPDC1B;STARD8;MYO9A;OPHN1;A2M;RHOD;GMIP;ARHGDIB;ARHGAP28;ARHGEF2,0.19264911403838675,34/47,RHOH;SQSTM1;PREX1;ARHGAP18;ABR;ARHGDIG;ARHGAP6;SLIT2;SRGAP1;FGD2;ARHGAP22;ARHGAP4;RHOV;ARHGAP21;TAGAP;PLEKHG5;ARHGAP29;ARHGAP12;TRIP10;NGEF;NUP62;TIAM2;ARHGAP9;ARHGAP25;DEPDC1B;ARHGAP8;STARD8;MYO9A;OPHN1;A2M;GMIP;ARHGDIB;ARHGAP28;ARHGEF2,47
regulation of phosphorylation (GO:0042325),0.3199861858197652,36/55,NUP37;PML;NUP133;NUP214;NUP107;CDKN1C;BARD1;PIN1;GLMN;FNIP1;SLC2A6;CD24;GCK;RAE1;ROPN1;NUP205;SDCBP;ZBTB7A;EMP2;NUP62;STAT2;NUP35;DSCAM;ROPN1B;NCKAP1L;GCKR;NUP85;CADM4;CCL5;AAAS;NUP98;ITGA6;SLAMF8;PRKAG1;SIRT2;NUP54,0.5482516655720117,36/55,EGF;NUP37;PML;FER;NUP133;NUP214;NUP107;CDKN1C;BARD1;PIN1;GLMN;PGAM1;SLC2A6;RAE1;ROPN1;NUP205;SDCBP;EMP2;NUP62;STAT2;NUP35;DSCAM;NCKAP1L;GCKR;NUP85;INHA;CADM4;CCL5;AAAS;NUP98;ITGA6;SLAMF8;PRKAG1;CDH5;SIRT2;NUP54,55
cellular response to nutrient levels (GO:0031669),0.3240019670008263,17/25,WRN;EIF4G1;GCGR;LAMP2;FNIP1;AKR1C3;RRAGA;SREBF2;WDR45;MAP1LC3C;TSC1;CARTPT;PDK2;LPL;TFEB;RRAGD;PRKAA1,0.4765176127862376,17/25,WRN;EIF4G1;UCN2;GCGR;LAMP2;AKR1C3;WDR45;MAP1LC3C;UCN3;WIPI1;TSC1;ATG7;CARTPT;PDK2;LPL;TFEB;PRKAA1,25
