set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
regulation of reactive oxygen species metabolic process (GO:2000377),0.053329526816238156,19/24,PDK3;DHRS4;AKR1C3;SNCA;BST1;RIPK1;ZC3H12A;CBR1;AGT;ALOX5;ARF4;SIRT2;DCXR;SPHK2;GADD45A;CYP1B1;NOXO1;XDH;SIRT5,0.04503026674081551,20/24,PDK3;DHRS4;SLC25A33;AKR1C3;SNCA;BST1;RIPK1;ZC3H12A;CBR1;AGT;ARF4;MPV17;DCXR;SPHK2;GADD45A;CYP1B1;ACE2;NOXO1;XDH;SIRT2,24
interstrand cross-link repair (GO:0036297),0.053329526816238156,19/24,UBE2T;FANCA;RAD51AP1;ERCC4;DCLRE1B;FANCC;DCLRE1A;FANCF;RNF168;UBA52;NEIL3;WDR48;FANCG;RPA1;EME1;RPA3;POLN;ATR;FANCB,0.37024692127255976,17/24,UBE2T;FANCA;RAD51AP1;ERCC4;FANCG;RNF168;FANCF;RPA1;ATR;UBA52;FANCB;DCLRE1B;NEIL3;FANCC;EME1;DCLRE1A;RPA3,24
peptide biosynthetic process (GO:0043043),0.05379154324316482,42/58,MRPS14;MRPL27;MRPS36;MRPL11;RPL36;PCSK5;MRRF;RPS3;MRPS16;MRPL51;MRPL9;MRPL13;RPS20;RPS6KB2;MRPL36;MRPL28;SRBD1;YARS2;RPS21;MRPS33;MRPS7;IGF2BP3;EEF1A2;RPS9;RPL7;GSPT2;RPS23;RPL35A;RPS12;RPS16;MRPL37;ASMT;GGTA1;EIF4G1;IGHMBP2;MRPS18C;RPS18;MRPS17;MRPL23;RPL8;MRPS18B;ZAR1,0.014984006445136071,46/58,MRPS14;MRPL27;MRPS36;MRPL11;RPL36;PCSK5;MRRF;RPS3;MRPS16;MRPL51;MRPL9;MRPL13;RPS20;COPS5;MRPL36;MRPL28;DMD;SRBD1;YARS2;RPS21;MRPS33;MRPS7;RPL11;IGF2BP3;RPL3L;EEF1A2;RPS9;RPL7;GSPT2;RPS23;MRPL32;RPL35A;RPS12;RPS16;MRPL37;GGTA1;EIF4G1;IGHMBP2;MRPS18C;RPS18;MRPL43;MRPS17;MRPL23;RPL8;MRPS18B;ZAR1,58
negative regulation of supramolecular fiber organization (GO:1902904),0.05697441220394978,21/27,MID1IP1;TPX2;PFDN6;SNCA;PFDN2;KATNB1;TAOK1;PFDN4;CRYAB;TRIM54;ARHGEF2;EMILIN1;ARFGEF1;MYADM;SLIT2;VBP1;LIMA1;SHANK3;IAPP;EML2;TWF2,0.12152079621348646,21/27,MID1IP1;TPX2;CDH5;PFDN6;SNCA;PFDN2;KATNB1;TAOK1;PFDN4;CRYAB;TRIM54;ARHGEF2;EMILIN1;ARFGEF1;MYADM;SLIT2;VBP1;LIMA1;SHANK3;IAPP;EML2,27
tRNA modification (GO:0006400),0.05697441220394978,21/27,TRMT1;FTSJ1;TARBP1;NSUN2;METTL6;AARS2;TRMT12;MOCS3;TPRKB;QTRT1;GTPBP3;THUMPD2;MTO1;LCMT2;NSUN6;TRIT1;BCDIN3D;C9ORF64;WDR6;ALKBH1;CDKAL1,0.019688149979962422,23/27,TRMT1;FTSJ1;TARBP1;NSUN2;METTL6;TRMT12;MOCS3;TPRKB;TRMT5;QTRT1;ALKBH8;PUS3;GTPBP3;THUMPD2;MTO1;LCMT2;NSUN6;TRIT1;BCDIN3D;C9ORF64;WDR6;ALKBH1;PUSL1,27
response to peptide hormone (GO:0043434),0.05697441220394978,21/27,REG1A;CITED1;KHK;IRS1;STAT2;REG1B;TSC1;ANXA1;EIF2B2;GNAI1;CYP11B2;PRLH;TGFBR3;TRIM16;STAT6;REG3A;EIF2B5;EIF2B1;CYP11A1;GHRHR;LEP,0.8965909386770152,15/27,EIF2B2;CITED1;EIF2B1;GNAI1;CYP11B2;IRS1;TGFBR3;TRIM16;STAT2;EIF2B5;ZBTB7B;STAT6;LEP;TSC1;ANXA1,27
positive regulation of growth (GO:0045927),0.05697441220394978,21/27,ZNF639;RFTN1;SUPV3L1;INS;S100A8;N6AMT1;DERL2;EXOSC2;EXOSC4;WFS1;CDKN2AIP;FXN;SDCBP;S100A9;EXOSC9;MMP14;EIF4G1;ADNP2;CSH2;LEP;DDX49,0.019688149979962422,23/27,SLC25A33;ZNF639;RFTN1;SUPV3L1;ADAM10;INS;S100A8;N6AMT1;DERL2;EXOSC2;EXOSC4;WFS1;CDKN2AIP;FXN;SDCBP;S100A9;EXOSC9;MMP14;EIF4G1;ADNP2;CSH2;LEP;DDX49,27
negative regulation of nucleic acid-templated transcription (GO:1903507),0.0571411941993828,127/189,NKX6-2;MTA3;PHF12;PEX14;CDKN1C;CITED1;ZIC2;NKAP;ZNF350;DAXX;GATAD2A;COPS2;SMURF2;ZNF256;HEYL;TFAP4;UIMC1;LIMD1;LIMS1;BAHD1;NR0B2;GATA6;PBXIP1;E2F1;TLE1;PTPRK;SUDS3;ZNF746;NOTCH1;THAP7;ZNF281;WWP1;HDAC1;NKRF;SCMH1;PIAS4;ACTRT1;NPAS1;MBD2;TBX2;RUNX1T1;PCGF6;MBD1;HEY1;SOX14;ZNF423;ATF5;RING1;TBR1;EPC1;ZHX3;GMNN;RORB;RBM15;PRICKLE1;SCML4;TFDP2;PML;EID2B;CBX5;SAMD11;CTBP2;SIRT2;ZNF540;ZNF503;BRD7;HMBOX1;ZNF217;ZNF639;CCDC85B;PHC3;ATP8B1;ZNF653;CALR;KLF4;CBY1;TFAP2B;TNFSF4;SNW1;SIX3;ELK3;SUV39H1;ZMYND15;TWIST2;ZBTB7A;TRIM28;BASP1;SOX18;PHB2;NIF3L1;TAF7;SNX6;JARID2;BCL3;ZNF91;HOXA7;WNT5A;ZKSCAN3;DDIT3;HMX1;SOX13;PER1;NDUFA13;CLOCK;TRERF1;ASCL1;IRF1;SIN3A;CRYAB;DPF1;MLXIPL;ZNF568;SAMD7;FERD3L;PRDM5;NFIL3;TNFRSF4;CITED2;SFPQ;CBFA2T3;YEATS2;CDK5R1;GLI3;AHR;BMP2;CIC;CREB3L1,0.5018505524045291,124/189,NKX6-2;MTA3;PHF12;PEX14;CDKN1C;CITED1;ZIC2;NKAP;ZNF350;DAXX;GATAD2A;ZNF256;HEYL;TFAP4;UIMC1;LIMD1;LIMS1;BAHD1;GATA6;PBXIP1;E2F1;TLE1;SUDS3;ZNF746;NOTCH1;THAP7;ZNF281;WWP1;HDAC1;NKRF;GLIS2;SCMH1;NPAS1;MBD2;RUNX1T1;PCGF6;MBD1;HEY1;ZNF423;ATF5;ZNF703;RING1;TBR1;EPC1;DMBX1;ZHX3;MBTD1;GMNN;RORB;RBM15;TBX21;PATZ1;PRICKLE1;NKX2-5;SCML4;TGFB1;PML;CBX5;SAMD11;DNMT3L;CTBP2;SIRT2;ZNF540;ZNF503;BRD7;HMBOX1;ZNF639;CCDC85B;ATP8B1;CALR;PASD1;CREBZF;KLF4;CBY1;TFAP2B;ERN2;SNW1;SIX3;ELK3;SUV39H1;DPF2;ZMYND15;TWIST2;WT1;TRIM28;BASP1;PHB2;NIF3L1;TAF7;SNX6;JARID2;BCL3;ZNF91;HOXA7;WNT5A;DDIT3;HDAC10;HMX1;SOX13;PER1;DPF3;NDUFA13;CLOCK;TRERF1;ASCL1;LHX9;IRF1;YAF2;SIN3A;CRYAB;DPF1;ZNF568;TCF7L2;FERD3L;PRDM5;NFIL3;TNFRSF4;CITED2;SFPQ;YEATS2;CDK5R1;GLI3;AHR;CIC,189
primary alcohol metabolic process (GO:0034308),0.05882233002494897,14/17,CYP1A1;RDH12;RBP4;CYP3A4;CYP11B2;ADH1C;CYP1B1;RETSAT;ADH7;CYP11A1;PECR;GDPD3;GDPD1;RDH11,0.7959854161267778,10/17,CYP1A1;RDH12;RBP4;CYP11B2;CYP1B1;RETSAT;PECR;GDPD3;GDPD1;RDH11,17
negative regulation of cellular metabolic process (GO:0031324),0.05882233002494897,14/17,ABCA2;APCS;INS;PTX3;TRAP1;SIRT5;TRAT1;UGT1A8;SDCBP;ATXN2;SLC22A13;EDN1;SIRT2;WDR54,0.43104190327472214,12/17,ABCA2;PCSK9;INS;PTX3;TRAP1;TRAT1;SDCBP;RIN3;EDN1;SIRT2;WDR54;ANKRD13B,17
regulation of dendrite morphogenesis (GO:0048814),0.05882233002494897,14/17,YWHAH;SARM1;SDC2;LZTS1;IL1RAPL1;CHRNA3;RAP2A;HECW1;CDKL3;GORASP1;SEMA4D;CDKL5;SS18L2;OBSL1,0.24353956732648985,13/17,YWHAH;SARM1;SDC2;LZTS1;CHRNA3;RAP2A;HECW1;CUL7;CDKL3;SEMA4D;CDKL5;SS18L2;OBSL1,17
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",0.05882233002494897,14/17,POLR2G;EXOSC9;WDR61;EXOSC5;LSM2;LSM7;EXOSC4;EXOSC1;EDC4;EXOSC2;DCP1B;CNOT8;LSM1;LSM6,0.03466914724283552,15/17,POLR2G;EXOSC9;DCP1A;WDR61;EXOSC5;LSM2;LSM7;DCPS;EXOSC4;EXOSC1;EDC4;EXOSC2;DCP1B;LSM1;LSM6,17
NIK/NF-kappaB signaling (GO:0038061),0.061825402430540806,25/33,PSMB8;MAP3K14;PSMB4;TLR3;REL;COPS8;ZFP91;PSMA2;PSMC5;TRAF2;PSMD4;PSMA4;PSMB10;PSMD6;PSMD2;PSMD8;PSMD7;PSME4;RELB;PSMB3;PSMD11;PSMA5;PSMC3;BIRC2;PSMD14,0.07069126924343143,26/33,PSMB8;MAP3K14;PSMA8;PSMB4;COPS8;ZFP91;PSMB6;PSMA2;PSMC5;TRAF2;PSMD4;PSMA4;PSME2;PSMD6;PSME3;PSMD2;PSMD8;PSMD7;PSME4;RELB;PSMB3;PSMD11;PSMA5;PSMC3;BIRC2;PSMD14,33
negative regulation of cellular amide metabolic process (GO:0034249),0.061825402430540806,25/33,EIF4E2;RTN4;FXR2;RPS3;RNF139;MRPL13;TYMS;TSC1;CALR;RTN2;BTG2;GAPDH;IGF2BP3;PIN1;EIF4ENIF1;SORL1;RBM4;CNOT8;CNOT1;ABCA7;DHX36;EIF4A3;PAIP2;ZNF540;CNOT10,0.24186017169247576,24/33,EIF4E2;RTN4;FXR2;PRG3;RPS3;MRPL13;TYMS;TSC1;CALR;RTN2;EIF2AK2;BTG2;GAPDH;IGF2BP3;PIN1;EIF4ENIF1;SORL1;RBM4;CNOT1;ABCA7;DHX36;EIF4A3;ZNF540;CNOT10,33
establishment of protein localization to membrane (GO:0090150),0.061825402430540806,25/33,PARD3;VPS37D;RFTN1;RTP4;RAB3GAP1;FRMPD1;NACA2;ZDHHC23;NPC1;ZDHHC24;GORASP1;RAB3GAP2;VPS37B;BRAF;SDCBP;ZDHHC15;ZDHHC12;ZDHHC6;YIF1B;AQP11;ARL6;VPS37C;RAB11B;OXA1L;ZDHHC19,0.1398238226338602,25/33,VPS37D;ZDHHC4;RFTN1;RAB3GAP1;ZDHHC18;FRMPD1;NACA2;ZDHHC23;VPS37A;NPC1;ZDHHC24;VPS37B;MICALL1;BRAF;SDCBP;ZDHHC15;ZDHHC12;YIF1B;AQP11;ARL6;VPS37C;OXA1L;ZDHHC19;RTP3;ZDHHC1,33
regulation of vesicle-mediated transport (GO:0060627),0.06334482722891095,27/36,RAB5B;OPHN1;RUFY2;AP2S1;SYT7;FES;RNF139;SLC30A8;SNX12;RAB26;RAB15;STON1;MAP2K2;DNAJC13;HCK;RAB25;RIT2;STON2;RUFY1;RAB3A;LGI3;SYT1;SYK;RAB11B;STXBP5;MAP2K1;CDH13,0.8550366332329999,21/36,RAB5B;OPHN1;RUFY2;AP2S1;SYT7;FES;RAB26;RAB15;STON1;MAP2K2;HCK;STON2;RUFY1;RAB3A;LGI3;RAB3C;SYT1;SYK;STXBP5;MAP2K1;CDH13,36
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),0.06334482722891095,27/36,PSMB8;DDIT3;RBX1;PSMB4;DNAJB1;UBA52;LIMD1;CUL2;PSMA2;PSMC5;PSMD4;PSMA4;NFE2L2;CA9;PSMB10;PSMD14;PSMD6;PSMD8;PSMD7;EGLN2;PSME4;PSMB3;PSMD11;CHEK1;PSMA5;PSMC3;PSMD2,0.0780041189578358,28/36,PSMB8;DDIT3;RBX1;PSMA8;PSMB4;PSMB6;DNAJB1;UBA52;LIMD1;PSMA2;PSMC5;PSMD4;PSMA4;NFE2L2;CA9;PSME2;PSMD14;PSMD6;PSME3;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;CHEK1;PSMA5;PSMC3;PSMD2,36
regulation of cell communication (GO:0010646),0.06556443376498167,16/20,CAMK2D;CASQ2;GRK6;IGFBP7;CCKAR;NUP62;RYR2;IGFBPL1;SCG5;MGLL;KAZALD1;GJA5;GLRX2;TBX18;UGCG;ANXA1,0.42887966257261934,14/20,CAMK2D;CASQ2;IGFBP7;NUP62;RYR2;IGFBPL1;SCG5;MGLL;KAZALD1;GJA5;GLRX2;TBX18;UGCG;ANXA1,20
synaptic vesicle exocytosis (GO:0016079),0.06556443376498167,16/20,RIMS1;CPLX3;PRRT2;SYT2;DOC2B;SNAP23;CPLX4;SYT10;OTOF;STX3;SNPH;SYT7;RAB3A;SYT1;SNCA;STX2,0.04710531838213586,17/20,RIMS1;CPLX3;PRRT2;SYT2;DOC2B;SNAP23;SYT10;SYT8;OTOF;STX3;SNPH;SYT7;RAB3A;STX11;SYT1;SNCA;STX2,20
regulation of double-strand break repair via homologous recombination (GO:0010569),0.06556443376498167,16/20,ARID2;USP51;RAD51AP1;WDR48;WAS;ERCC6;SIRT6;PPP4C;KLHL15;UBQLN4;FANCB;TERF2IP;PARP1;POLQ;CHEK1;FUS,0.42887966257261934,14/20,RAD51AP1;WAS;SIRT6;PPP4C;KLHL15;RTEL1;UBQLN4;FANCB;TERF2IP;PARP1;POLQ;CHEK1;MAGEF1;FUS,20
negative regulation of DNA recombination (GO:0045910),0.06556443376498167,16/20,POLR2G;POLR2J;BLM;POLR2B;POLR2I;POLR2F;POLR2E;KLHL15;UBQLN4;DAXX;POLR2C;TERF2IP;POLR2H;POLQ;FANCB;MSH2,0.013003598879032257,18/20,POLR2G;POLR2J;BLM;POLR2B;POLR2I;POLR2F;POLR2E;KLHL15;RTEL1;UBQLN4;DAXX;POLR2C;TERF2IP;POLR2H;POLQ;FANCB;MAGEF1;MSH2,20
histone modification (GO:0016570),0.0656635531900299,35/48,SIN3B;MTA3;HDAC11;INCENP;RBM14;CTCFL;TRERF1;TBL1Y;USP16;MTA2;SUPT3H;HLCS;USP21;MAP3K12;TAF10;EYA4;SIN3A;CARM1;EYA1;USP51;MIER2;SUDS3;NEK11;UBE2U;PRDM5;RUVBL2;PARP2;HDAC1;TRRAP;AURKB;TAF6L;ENY2;SIRT2;RPS6KA4;CCNA2,0.6085479950594959,31/48,HDAC10;SIN3B;MTA3;HDAC11;RBM14;INCENP;CTCFL;TRERF1;USP16;MTA2;SUPT3H;HLCS;MAP3K12;TAF10;EYA4;SIN3A;CARM1;EYA1;SUDS3;NEK11;PRDM5;RUVBL2;PARP2;HDAC1;PADI3;AURKB;TAF6L;ENY2;SIRT2;RPS6KA4;CCNA2,48
regulation of protein serine/threonine kinase activity (GO:0071900),0.0656635531900299,35/48,CCNI;PARP16;SYAP1;GTF2H1;INCENP;TCL1A;SNCA;THY1;CDC37;BLM;ADRB2;CCNE1;CCNB2;CDC6;TELO2;CCNH;CCNB3;MAP2K2;PIH1D1;CCNE2;CSF1R;CCNG1;PYCARD;DIRAS3;GTPBP4;CDK7;LRP5;CDK5R1;GADD45A;MAP2K1;MST1;TCL1B;CAB39;HERC5;CCNA2,0.05574761718783092,37/48,CCNI;PARP16;SYAP1;ETAA1;GTF2H1;INCENP;TCL1A;SNCA;THY1;CDC37;BLM;ADRB2;CCNE1;CCNB2;CDC6;TELO2;CCNH;CCNB3;MAP2K2;PIH1D1;CSF1R;LIME1;CCNG1;TSG101;DIRAS3;GTPBP4;UVRAG;CDK7;LRP5;CDK5R1;GADD45A;MAP2K1;MST1;TCL1B;CAB39;HERC5;CCNA2,48
positive regulation of viral process (GO:0048524),0.07049208473311436,18/23,POLR2G;GTF2F1;POLR2J;VPS4A;SRPK1;POLR2I;POLR2F;PPIH;POLR2B;CLEC4G;POLR2E;STAU1;CCL5;POLR2C;RAD23A;POLR2H;FKBP6;KPNA2,0.05863500523267087,19/23,POLR2G;VPS4A;POLR2I;POLR2F;CLEC4G;POLR2E;STAU1;POLR2C;GTF2F1;PPIH;POLR2H;SRPK1;SUPT5H;CCL5;FKBP6;POLR2J;POLR2B;RAD23A;KPNA2,23
response to unfolded protein (GO:0006986),0.07049208473311436,18/23,HSPA1L;HSPH1;HSPB3;HSPA14;HSPB7;HSPB2;DNAJB1;HSPA6;HSPB8;HSF1;HSPE1;DAXX;HERPUD1;DNAJC4;DDIT3;PACRG;HSPA4L;DNAJB5,0.05863500523267087,19/23,RHBDD1;TOR1B;HSPE1;HSF1;DAXX;HERPUD1;DNAJB5;DNAJB1;HSPA6;HSPA4L;HSPA1L;HSPB3;HSPA14;DNAJC4;HSPB8;HSPH1;HSPB7;PACRG;DDIT3,23
protein targeting to ER (GO:0045047),0.07049208473311436,18/23,SEC61A1;RPL7;SPCS3;RPS23;SPCS1;RPS12;RPL36;RPS18;RPS21;RPS3;SRP54;UBA52;RPL8;ZFAND2A;RPS20;RPS9;RPL35A;RPS16,0.01943592767973468,20/23,SEC61A1;RPL36;RPS3;RPS20;SPCS3;RPS21;UBA52;RPL11;RPS9;RPL7;SPCS1;RPS23;SRP14;RPS12;RPL35A;RPS16;RPS18;SRP54;RPL8;ZFAND2A,23
pre-replicative complex assembly (GO:0036388),0.0740642198416642,20/26,PSMB8;PSMB4;CDC6;UBA52;PSMA2;GMNN;PSMC5;PSMD4;PSMA4;PSMB10;PSMD6;PSMD2;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,0.007663859644865698,23/26,PSMB8;PSMA8;PSMB4;CDC6;PSMB6;UBA52;PSMA2;GMNN;PSMC5;PSMD4;PSMA4;PSME2;PSMD6;PSME3;PSMD2;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,26
regulation of cellular amine metabolic process (GO:0033238),0.0740642198416642,20/26,PSMB8;PSMB4;INS;ODC1;PSMA2;PSMC5;PSMD4;PSMA4;OAZ2;PSMB10;PSMD6;PSMD2;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,0.007663859644865698,23/26,PSMB8;PSMA8;PSMB4;INS;PSMB6;ODC1;PSMA2;PSMC5;PSMD4;PSMA4;OAZ2;PSME2;PSMD6;PSME3;PSMD2;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,26
DNA duplex unwinding (GO:0032508),0.0740642198416642,20/26,XPC;GTF2H5;SUPV3L1;GTF2H1;RBX1;ANXA1;BLM;WRN;PURA;UBA52;RECQL5;CHD1L;RPA1;DDB2;GTF2H4;CETN2;DDX1;RECQL4;SSBP1;PARP1,0.1493334963748106,20/26,GTF2H5;SUPV3L1;GTF2H1;RBX1;ANXA1;BLM;WRN;ERCC3;UBA52;RECQL5;CHD1L;RPA1;GTF2H3;DDB2;CETN2;DDX1;RECQL4;RTEL1;SSBP1;PARP1,26
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.07795838338139088,147/222,NKX6-2;MTA3;PHF12;PEX14;CDKN1C;CITED1;ZIC2;NKAP;ZNF350;DAXX;MRPL13;GATAD2A;SMURF2;ZNF256;HEYL;TFAP4;UIMC1;LIMD1;LIMS1;EIF4ENIF1;BAHD1;NR0B2;GATA6;ENPP1;PBXIP1;E2F1;TLE1;PTPRK;SUDS3;RBM4;ZNF746;NOTCH1;THAP7;ZNF281;WWP1;GTPBP4;HDAC1;CNOT1;NKRF;SCMH1;PIAS4;ACTRT1;ATR;NPAS1;MBD2;EIF4E2;PASK;TBX2;RUNX1T1;PCGF6;MBD1;HEY1;SOX14;ZNF423;ATF5;RING1;TBR1;EPC1;ZHX3;GAPDH;GMNN;RORB;RBM15;PRICKLE1;SCML4;TFDP2;PML;EID2B;CNOT8;DHX36;CBX5;SAMD11;CTBP2;SIRT2;ZNF540;FXR2;ZNF503;BRD7;HMBOX1;ZNF217;ZNF639;CCDC85B;PHC3;ATP8B1;TSC1;CALR;KLF4;CBY1;TFAP2B;IGF2BP3;TNFSF4;SNW1;SIX3;ELK3;SUV39H1;ZMYND15;TWIST2;ZBTB7A;TRIM28;BASP1;SOX18;PHB2;TAF7;SNX6;JARID2;BCL3;ZNF91;HOXA7;PAIP2;WNT5A;ZKSCAN3;DDIT3;CNOT10;HMX1;SOX13;PER1;RPS3;RNF139;NDUFA13;TYMS;CLOCK;ASCL1;TRERF1;CDC6;BTG2;IRF1;SIN3A;CRYAB;DPF1;MLXIPL;ZNF568;SAMD7;FERD3L;PRDM5;NFIL3;TNFRSF4;CITED2;SFPQ;CBFA2T3;YEATS2;EIF4A3;CDK5R1;GLI3;AHR;BMP2;CIC;CREB3L1,0.4766695871681168,146/222,NKX6-2;MTA3;PHF12;PEX14;CDKN1C;CITED1;ZIC2;PRG3;NKAP;ZNF350;DAXX;MRPL13;GATAD2A;ZNF256;HEYL;TFAP4;UIMC1;LIMD1;LIMS1;EIF4ENIF1;BAHD1;GATA6;ENPP1;PBXIP1;E2F1;TLE1;SUDS3;RBM4;ZNF746;NOTCH1;THAP7;ZNF281;WWP1;GTPBP4;HDAC1;CNOT1;NKRF;GLIS2;SCMH1;ATR;NPAS1;MBD2;EIF4E2;PASK;RUNX1T1;PCGF6;MBD1;HEY1;ZNF423;ATF5;ZNF703;RING1;TBR1;EPC1;DMBX1;ZHX3;GAPDH;MBTD1;GMNN;RORB;RBM15;TBX21;PATZ1;PRICKLE1;NKX2-5;SCML4;TGFB1;PML;DHX36;CBX5;SAMD11;DNMT3L;CTBP2;SIRT2;ZNF540;FXR2;ZNF503;BRD7;HMBOX1;GDF2;ZNF639;CCDC85B;ATP8B1;TSC1;CALR;PASD1;CREBZF;KLF4;CBY1;TFAP2B;IGF2BP3;ERN2;SNW1;SIX3;ELK3;SUV39H1;DPF2;ZMYND15;TWIST2;WT1;TRIM28;BASP1;PHB2;TAF7;SNX6;JARID2;BCL3;ZNF91;HOXA7;WNT5A;DDIT3;CNOT10;HDAC10;HMX1;SOX13;PER1;RPS3;DPF3;NDUFA13;TYMS;CLOCK;ASCL1;TRERF1;LHX9;CDC6;EIF2AK2;BTG2;IRF1;YAF2;SIN3A;CRYAB;DPF1;ZNF568;TCF7L2;FERD3L;PRDM5;NFIL3;TNFRSF4;CITED2;SFPQ;YEATS2;EIF4A3;CDK5R1;GLI3;AHR;CIC,222
regulation of cellular response to heat (GO:1900034),0.07836167551322913,24/32,NUP214;HSF1;CHORDC1;NUP133;NUP85;CAMK2D;NUP205;BAG1;DNAJB1;NUP98;CRYAB;NUP107;HSPA1L;NUP37;NUP62;RPA1;NUP54;RAE1;NUP35;HSPB8;RPA3;HSPH1;ATR;AAAS,0.03916386735500491,26/32,BAG2;NUP214;HSF1;CHORDC1;NUP133;NUP85;CAMK2D;NUP205;DNAJB1;NUP98;CRYAB;NUP107;HSPA1L;NUP37;NUP62;RPA1;NUP54;DNAJB6;RAE1;NUP35;HSPB8;RPA3;HSPH1;BAG4;ATR;AAAS,32
inorganic anion transmembrane transport (GO:0098661),0.07836167551322913,24/32,GABRR1;SLC5A1;SLC5A5;GABRP;GABRA3;SLC25A30;GABRA6;SLC12A5;CLCN3;ANO3;SLC37A2;SLC37A1;SLC12A4;GLRB;SLC20A2;GABRA5;SLC37A4;GLRA2;SLC25A11;SLC25A10;SLC12A6;CLCN1;SLC12A8;GABRG3,0.28127243280829917,23/32,GABRR1;SLC5A1;SLC5A5;GABRP;GABRA3;SLC25A30;SLC12A5;CLCN3;ANO3;SLC37A2;SLC37A1;SLC12A4;GLRB;SLC20A2;GABRA5;SLC37A4;GLRA2;SLC25A11;SLC25A10;SLC12A6;CLCN1;SLC12A8;GABRG3,32
response to calcium ion (GO:0051592),0.07897182187216997,38/53,PRKAA1;CPNE5;STIM1;SYT7;SYT13;AKR1C3;CPNE4;CRHBP;KCNH1;CAMK2D;KCNMB4;SYT2;PLCG2;PEF1;PPIF;SYT17;CPNE9;CASQ2;BRAF;ITPR3;GUCA1A;SLC25A24;SYT4;ALG2;CPNE7;RYR3;SYT1;KCNMB3;TRPV6;SYT10;RYR2;CPNE2;HOMER1;ITPKB;GPLD1;IQGAP1;TTN;WNT5A,0.020269300480958576,42/53,PRKAA1;ADAM9;CPNE5;STIM1;SYT7;SYT13;PDCD6;AKR1C3;CPNE4;CRHBP;KCNH1;CAMK2D;KCNMB4;SYT2;PLCG2;PEF1;PPIF;SYT17;CPNE9;CASQ2;BRAF;ITPR3;GUCA1A;HPCA;SLC25A24;SYT4;ALG2;CPNE7;RYR3;SYT1;KCNMB3;TRPV6;DPEP1;SYT10;SYT8;RYR2;CPNE2;HOMER1;ITPKB;GPLD1;IQGAP1;WNT5A,53
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",0.07949934790935927,26/35,B2M;PSMB8;NCF4;SNAP23;TAP1;TAP2;PSMB4;CALR;ITGB5;PSMA2;PSMC5;PSMD4;PSMA4;PSMB10;CYBA;PSMD6;PSMD2;VAMP8;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,0.018532954364850272,29/35,B2M;PSMB8;NCF4;SNAP23;TAP1;TAP2;PSMA8;PSMB4;CALR;ITGB5;PSMB6;PSMA2;PSMC5;IKBKG;PSMD4;PSMA4;CYBA;PSME2;PSMD6;PSME3;PSMD2;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,35
protein complex oligomerization (GO:0051259),0.08015262764793875,28/38,ALAD;BOK;NLRC4;CUTC;KCNC1;EHD4;SNCA;KCNC3;BLM;DNM1L;ZC3H12A;LETM1;ARC;POLQ;STOML2;GSDMD;PYCARD;C9;AQP11;RNF135;PNPT1;CARD11;HOMER1;SLC9A1;HLA-DRB1;OXA1L;UPB1;FUS,0.28822217544614526,27/38,EHD1;ALAD;BOK;NLRC4;CUTC;KCNC1;EHD4;SNCA;KCNC3;BLM;DNM1L;ZC3H12A;LETM1;ARC;POLQ;STOML2;GSDMD;AQP11;RNF135;PNPT1;CARD11;HOMER1;SLC9A1;HLA-DRB1;OXA1L;UPB1;FUS,38
regulation of G2/M transition of mitotic cell cycle (GO:0010389),0.08038346071122973,32/44,PSMB8;CEP76;TPX2;DCTN2;RBX1;PSMB4;FBXO5;CEP135;CEP72;PSMA2;PSMC5;AVEN;PSMD4;DYNC1H1;PSMA4;CETN2;KIF14;PSMB10;PSMD14;PSMD6;PSMD8;PSMD7;PSME4;TUBG1;TUBA1A;DTL;PSMB3;PSMD11;PSMA5;PSMC3;PSMD2;PRKAR2B,0.0015581345019561274,38/44,PSMB8;CEP76;TPX2;DCTN2;RBX1;PSMA8;PSMB4;FBXO5;PSMB6;CEP135;CEP72;PSMA2;PSMC5;AVEN;PSMD4;DYNC1H1;PSMA4;RFPL1;CETN2;KIF14;PSME2;CEP192;PSMD14;PSMD6;PSME3;PSMD8;PSMD7;PSME4;TUBG1;TUBA1A;DTL;PSMB3;CSNK1D;PSMD11;PSMA5;PSMC3;PSMD2;PRKAR2B,44
