set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
regulation of mitotic cell cycle (GO:0007346),0.12049331134138139,0.7303436097156739,56/82,PSMD7;RPRM;FBXO5;ANAPC10;PSMA5;RNF40;BTG4;TFAP4;PSMD8;FBXO43;EIF4EBP1;IQGAP1;PSMD4;PSMD2;PSMD11;PSMD14;RCC1;CKS2;CDKN1C;CDC20;PIN1;CDC26;TTLL12;PSMA2;DLGAP5;NEK11;BUB1B;PSMB3;SDCBP;PSMC3;PSMB4;PSMB10;ANAPC2;ANAPC11;HSF1;PSMC5;NEK6;KIF20B;THAP1;SMOC2;PSMB8;PIM3;MKI67;CCDC8;BTG2;OBSL1;RNF20;CDC16;CDC23;GBF1;HECA;PSME4;PSMD6;XPC;PSMA4;UBD,0.007819267969787531,0.16530421192378952,66/82,PSMD7;RPRM;FBXO5;ANAPC10;PSMA5;RNF40;TFAP4;PSMD8;FBXO43;EIF4EBP1;IQGAP1;BTG3;RFPL1;PSMB6;PSMD2;PSME3;BTG1;PSMD4;PSMD14;ERCC3;RCC1;SIRT1;CKS2;CDKN1C;CDC20;PIN1;IL10;TTLL12;PSMA2;DLGAP5;NEK11;BUB1B;CDC27;DAPK3;PSMB3;SDCBP;PSMC3;PSMB4;PSMB10;ANAPC2;ANAPC11;HSF1;PSMC5;NEK7;KIF20B;SMOC2;PSMB8;PIM3;MKI67;ZNF268;CCDC8;BTG2;RNF20;PSMA8;CDC16;CDC23;CCDC57;GBF1;TGFB1;HECA;PSME2;PSME4;PSMD6;XPC;PSMA4;UBD,82
regulation of interferon-beta production (GO:0032648),0.1219797584837431,0.7303436097156739,18/24,REL;TLR3;POLR3G;TLR8;PYCARD;RELB;RIOK3;DHX58;YY1;LILRB1;IFIH1;IRF3;TLR2;RNF135;TRIM56;POLR3D;IRF1;TLR9,0.3059512168858523,0.9503642327610818,18/24,POLR3D;POLR3C;POLR3G;PTPRS;TLR8;RELB;RIOK3;DHX58;DDX58;LILRB1;IFIH1;POLR3F;IRF3;RNF135;YY1;TLR2;IRF1;TLR9,24
regulation of protein localization to membrane (GO:1905475),0.10984545748549425,0.7303436097156739,12/15,STX8;CRIPT;STX7;PDZK1;SLC5A3;GPC1;MMP14;GPC2;INS;VAMP8;GPC4;VPS4A,0.23889993243538482,0.8548872844972526,12/15,STX8;CRIPT;STX7;PDZK1;SLC5A3;GPC1;MMP14;GPC2;INS;VAMP8;GPC4;VPS4A,15
regulation of cellular amino acid metabolic process (GO:0006521),0.12289224166370548,0.7303436097156739,20/27,PSMD7;PSMA5;PSMD8;PSMD4;PSMD2;PSMD11;PSMD14;PSMA2;INS;PSMB3;OAZ2;PSMC3;PSMB10;PSMB4;PSMC5;PSMB8;PSME4;ODC1;PSMD6;PSMA4,0.01146118233360497,0.20403920654430951,24/27,PSMD7;PSMA5;PSMD8;PSMD4;PSME3;PSMB6;PSMD2;PSMD14;PPM1K;PSMA2;INS;PSMB3;OAZ2;PSMC3;PSMB10;PSMB4;PSMC5;PSMB8;PSME4;PSMA8;PSME2;ODC1;PSMD6;PSMA4,27
regulation of cellular catabolic process (GO:0031329),0.12289224166370548,0.7303436097156739,20/27,DAPK2;WDR41;GPR137B;DDIT3;CISD2;RRAGD;BOK;GPR137;MTMR3;LAMP3;ABCB11;WDR91;ABCD1;FBXL2;DEPDC5;C9ORF72;TYSND1;WDR24;USP13;RRAGA,0.18663358162020244,0.8064202055227351,21/27,DAPK2;WDR41;GPR137B;CISD2;BOK;TPCN2;GPR137;MTMR3;LAMP3;DAPK3;ABCB11;WDR91;ABCD1;OSBPL7;FBXL2;C9ORF72;TYSND1;WDR24;USP13;HDAC6;SMCR8,27
regulation of TORC1 signaling (GO:1903432),0.10984545748549425,0.7303436097156739,12/15,KPTN;RRAGD;DGKQ;DEPDC5;GPR137B;SESN3;RNF152;PIH1D1;TELO2;GPR137;C9ORF72;RRAGA,0.8254667305145048,0.9999508177820171,9/15,KPTN;DGKQ;GPR137B;RNF152;PIH1D1;TELO2;GPR137;C9ORF72;SMCR8,15
regulation of DNA binding (GO:0051101),0.11613386290848705,0.7303436097156739,14/18,ZBTB7A;BCL3;TFAP4;SMO;JAK2;MDFI;PYHIN1;MMP9;HJURP;CEBPG;DOT1L;SIRT2;E2F1;NFKBIA,0.26554236999903735,0.8827489597265294,14/18,EGF;SMO;BCL3;TFAP4;JAK2;PYHIN1;MMP9;HJURP;TGFB1;CEBPG;DOT1L;SIRT2;E2F1;NFKBIA,18
regulation of regulated secretory pathway (GO:1903305),0.11613386290848705,0.7303436097156739,14/18,SYT2;SYT4;RAB15;DOC2A;DTNBP1;TRPV6;SYT7;SYT13;SYT1;UNC13D;SYT17;RIMS1;SYT10;RAB3A,0.26554236999903735,0.8827489597265294,14/18,SYT2;SYT4;RAB15;DOC2A;DTNBP1;TRPV6;SYT8;SYT7;SYT13;SYT1;UNC13D;SYT17;RIMS1;SYT10,18
metal ion homeostasis (GO:0055065),0.1219797584837431,0.7303436097156739,18/24,CYP11B2;CNNM4;SNCA;SLC12A6;KCNH2;TRPV6;LETM1;LETM2;WFS1;SLC12A5;CNNM2;TFAP2B;CYP27B1;SLC12A4;SLC12A8;S100A14;ATP6V1B1;TMTC2,0.3059512168858523,0.9503642327610818,18/24,CYP11B2;CNNM4;SNCA;SLC12A6;KCNH2;TRPV6;LETM1;TRPV5;WFS1;SLC12A5;CNNM2;TFAP2B;SCNN1A;SLC12A4;SLC12A8;CYP27B1;ATP6V1B1;TMTC2,24
T cell differentiation (GO:0030217),0.11613386290848705,0.7303436097156739,14/18,JAG2;SOX13;RIPK3;ZFP36L2;RAG2;RHOH;GLI3;LEP;CD8A;ANXA1;LFNG;LMBR1L;LEPR;NHEJ1,0.12183040033711219,0.6541132208575905,15/18,JAG2;SOX13;RIPK3;ZFP36L2;RAG2;RHOH;GLI3;LEP;CD8A;ANXA1;LFNG;CD4;LMBR1L;LEPR;NHEJ1,18
regulation of translational initiation (GO:0006446),0.12289224166370548,0.7303436097156739,20/27,ALKBH1;PAIP2;RPS6KB2;CCL5;EIF3H;KLHL25;EIF4EBP1;PPP1R15B;RBM4;EIF2B5;EIF1B;CDC123;MTIF2;DDX1;EIF4H;POLR2G;NCK1;EIF5B;EIF4G1;EIF2B2,0.091414952004225,0.5612351396304611,22/27,ALKBH1;RPS6KB2;CCL5;EIF3H;KLHL25;EIF4EBP1;PPP1R15B;RBM4;EIF2B5;CDC123;MTIF2;MIF4GD;EIF2AK4;EIF2AK3;DDX1;EIF4H;POLR2G;DNAJC3;EIF5B;EIF4EBP3;EIF4G1;EIF2B2,27
tumor necrosis factor-mediated signaling pathway (GO:0033209),0.10711555889181815,0.7303436097156739,42/60,TNFSF14;TNFSF13B;PSMD7;PSMA5;EDA2R;TNFRSF13B;PSMD8;PSMD4;PSMD2;PSMD11;PSMD14;JAK2;MAP3K14;LIMS1;PSMA2;TNFSF18;TXNDC17;TNFRSF9;PSMB3;PYCARD;EDARADD;PSMC3;PSMB4;PSMB10;CD27;BIRC2;PSMC5;TRAF2;PSMD6;PSMB8;TNFRSF1A;TNFRSF14;TNFSF4;TNFRSF1B;RIPK1;CD70;CD40LG;TNFSF12;PSME4;TNFRSF4;PSMA4;NFKBIA,0.3166717437710806,0.9553526893443981,43/60,TNFSF14;TNFSF13B;PSMD7;PSMA5;EDA2R;PSMD8;PSMD4;PSMD2;PSMB6;PSME3;PYDC1;PSMD14;JAK2;MAP3K14;PSMA2;TNFSF8;TNFRSF9;PSMB3;EDARADD;PSMC3;PSMB4;PSMB10;CD27;BIRC2;PSMC5;TRAF2;PSMD6;PSMB8;TNFRSF1A;TNFRSF14;TNFSF4;TNFRSF1B;RIPK1;PSMA8;LTA;CD40LG;TNFSF12;PSME2;PSME4;TNFRSF4;PSMA4;TNFRSF13C;NFKBIA,60
7-methylguanosine mRNA capping (GO:0006370),0.11613386290848705,0.7303436097156739,14/18,POLR2E;POLR2I;POLR2J;GTF2F1;POLR2H;CCNH;POLR2G;CDK7;POLR2F;POLR2C;GTF2H4;POLR2B;GTF2H1;GTF2H5,0.12183040033711219,0.6541132208575905,15/18,POLR2E;ERCC3;POLR2I;GTF2H3;POLR2J;GTF2F1;POLR2H;CCNH;POLR2G;CDK7;POLR2F;POLR2C;POLR2B;GTF2H1;GTF2H5,18
RNA biosynthetic process (GO:0032774),0.11613386290848705,0.7303436097156739,14/18,NAT14;POLA2;BRF2;TTF1;SMARCA5;TAF12;TCEA2;TAF4;TAF10;TAF7;PRIM1;GTF2B;NCOA6;POLA1,0.4560130652157797,0.9999508177820171,13/18,NAT14;POLA2;BRF2;TTF1;SMARCA5;TAF4;TAF10;TAF7;PRIM1;NCOA6;TBPL1;TBP;POLA1,18
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),0.11699069315996549,0.7303436097156739,32/45,PSMD7;PSMA5;FBXO2;PSMD8;FBXL5;FBXL13;PSMD4;PSMD2;PSMD11;FBXL14;PSMD14;CUL2;FBXO17;PSMA2;KIF14;FBXO38;PSMB3;FBXO31;RBX1;FBXL2;PSMC3;PSMB4;PSMB10;FBXL8;PSMC5;PSMB8;FBXL3;PSME4;PSMD6;PSMA4;FBXL20;FBXO6,0.17305596871631704,0.7927208586819311,34/45,PSMD7;PSMA5;FBXO2;PSMD8;PSMD4;PSMD2;PSMB6;PSME3;FBXL14;PSMD14;CUL2;FBXL22;FBXO17;FBXL18;PSMA2;KIF14;PSMB3;FBXO31;RBX1;FBXL2;PSMC3;FBXL15;PSMB4;PSMB10;PSMC5;PSMB8;FBXL3;PSMA8;PSME2;PSME4;PSMD6;PSMA4;FBXL20;FBXO6,45
global genome nucleotide-excision repair (GO:0070911),0.10984545748549425,0.7303436097156739,12/15,ERCC4;GTF2H5;RBX1;UBA52;GTF2H4;CHD1L;RNF111;XPC;PARP1;GTF2H1;DDB2;CETN2,0.09453945451780602,0.5612351396304611,13/15,ERCC4;ERCC3;GTF2H3;GTF2H5;RBX1;XPA;UBA52;CHD1L;XPC;PARP1;GTF2H1;DDB2;CETN2,15
mitochondrial transport (GO:0006839),0.12289224166370548,0.7303436097156739,20/27,BCS1L;TMEM14B;TMEM14A;SLC25A24;TIMM22;TIMM9;OXA1L;TIMM23;TOMM22;PPIF;BAD;TIMM44;TIMM10;FLVCR1;SLC25A16;TIMM8B;TIMM17A;TIMM13;TIMM17B;SLC25A31,0.18663358162020244,0.8064202055227351,21/27,TMEM14B;SLC25A24;TIMM22;TIMM9;OXA1L;TMEM14C;TIMM23;TOMM22;PPIF;BAD;TIMM44;PITRM1;BNIP3;TIMM10;FLVCR1;BAK1;SLC25A16;TIMM8B;TIMM17A;TIMM13;TIMM17B,27
"base-excision repair, gap-filling (GO:0006287)",0.10984545748549425,0.7303436097156739,12/15,RPA1;LIG1;MBD4;RFC5;PARG;RPA3;NEIL1;NTHL1;PNKP;RFC2;SMUG1;PARP1,0.23889993243538482,0.8548872844972526,12/15,RPA2;MBD4;RFC5;LIG1;PARG;RPA3;POLL;NTHL1;PNKP;RFC2;NEIL1;PARP1,15
base-excision repair (GO:0006284),0.1219797584837431,0.7303436097156739,18/24,RPA1;LIG1;MBD4;RFC5;RPA3;PARG;WRN;NEIL3;SMUG1;NTHL1;ERCC6;POLQ;APEX2;PNKP;RFC2;NEIL1;PARP1;ERCC5,0.07507977526369457,0.5104670147325565,20/24,APEX2;POLQ;ERCC5;RPA2;RPA3;PARG;POLL;NEIL1;PARP1;NEIL2;MBD4;RFC5;WRN;NEIL3;NTHL1;PNKP;LIG1;PRMT6;XPA;RFC2,24
regulation of exit from mitosis (GO:0007096),0.11989991871081958,0.7303436097156739,16/21,ANAPC10;KNTC1;CDC14A;CDCA5;CDC16;CDC26;CDC20;PHB2;ANAPC2;ANAPC11;CDC23;UBA52;ANLN;SIRT2;BUB1B;CDC14B,0.05812359251184724,0.4646355064337966,18/21,ANAPC10;KNTC1;CDC14A;CDCA5;ZW10;CDC16;CDC20;PHB2;MAD2L1BP;ANAPC2;ANAPC11;UBA52;CDC23;ANLN;SIRT2;BUB1B;CDC14B;CDC27,21
regulation of Rho protein signal transduction (GO:0035023),0.12289224166370548,0.7303436097156739,20/27,RAF1;MYOC;F2RL3;RIT2;GPR55;GPR17;P2RY8;GPR18;EPS8;SYNPO2L;EPS8L2;OPHN1;ARHGDIB;RTN4R;ARHGEF2;STARD8;APOA1;EPS8L3;P2RY10;GPR65,0.6418359865853396,0.9999508177820171,18/27,EPS8;RAF1;KCTD13;ARHGEF2;STARD8;F2RL3;GPR174;OPHN1;SYNPO2L;ARHGDIB;EPS8L2;GPR55;P2RY10;P2RY8;GPR65;RTN4R;GPR17;GPR18,27
